Sura;Aya;Bagian;Arabic;Transliteration
2;60;2;مِنْهُ اثْنَتَا عَشْرَةَ عَيْنًا ۗ قَدْ عَلِمَ كُلُّ اُنَاسٍ مَّشْرَبَهُمْ ۗ كُلُوْا وَاشْرَبُوْا;min-huṡnatā 'asyrata 'ainā, qad 'alima kullu unāsim masyrabahum, kulụ wasyrab
2;60;3;مِنْ رِّزْقِ اللّٰهِ وَلَا تَعْثَوْا فِى الْاَرْضِ مُفْسِدِيْنَ;mir rizqillāhi wa lā ta'ṡau fil-arḍi mufsidī
2;61;1;وَاِذْ قُلْتُمْ يٰمُوْسٰى لَنْ نَّصْبِرَ عَلٰى طَعَامٍ وَّاحِدٍ فَادْعُ لَنَا رَبَّكَ يُخْرِجْ لَنَا مِمَّا تُنْۢبِتُ الْاَرْضُ مِنْۢ بَقْلِهَا; iż qultum yā mụsā lan naṣbira 'alā ṭa'āmiw wāḥidin fad'u lanā rabbaka yukhrij lanā mimmā tumbitul-arḍu mim baqlihā
2;61;2;وَقِثَّاۤىِٕهَا وَفُوْمِهَا وَعَدَسِهَا وَبَصَلِهَا ۗ قَالَ اَتَسْتَبْدِلُوْنَ الَّذِيْ هُوَ اَدْنٰى بِالَّذِيْ هُوَ خَيْرٌ ۗ اِهْبِطُوْا مِصْرًا;qiṡṡā`ihā wa fụmihā wa 'adasihā wa baṣalihā, qāla a tastabdilụnallażī huwa adnā billażī huwa khaīr, ihbiṭụ miṣr
2;61;3;فَاِنَّ لَكُمْ مَّا سَاَلْتُمْ ۗ وَضُرِبَتْ عَلَيْهِمُ الذِّلَّةُ وَالْمَسْكَنَةُ وَبَاۤءُوْ بِغَضَبٍ مِّنَ اللّٰهِ ۗ ذٰلِكَ بِاَنَّهُمْ كَانُوْا;inna lakum mā sa`altum, wa ḍuribat 'alaihimuż-żillatu wal-maskanatu wa bā`ụ bigaḍabim minallāh, żālika bi`annahum kā
2;61;4;يَكْفُرُوْنَ بِاٰيٰتِ اللّٰهِ وَيَقْتُلُوْنَ النَّبِيّٖنَ بِغَيْرِ الْحَقِّ ۗ ذٰلِكَ بِمَا عَصَوْا وَّكَانُوْا يَعْتَدُوْنَ ࣖ;yakfurụna bi`āyātillāhi wa yaqtulụnan-nabiyyīna bigairil-ḥaqq, żālika bimā 'aṣaw wa kānụ ya'ta
2;62;1;اِنَّ الَّذِيْنَ اٰمَنُوْا وَالَّذِيْنَ هَادُوْا وَالنَّصٰرٰى وَالصَّابِــِٕيْنَ;nallażīna āmanụ wallażīna hādụ wan-naṣārā waṣ-ṣābi`īn
2;62;2;مَنْ اٰمَنَ بِاللّٰهِ وَالْيَوْمِ الْاٰخِرِ وَعَمِلَ صَالِحًا فَلَهُمْ اَجْرُهُمْ;man āmana billāhi wal-yaumil-ākhiri wa 'amila ṣāliḥan fa lahum ajr
2;62;3;عِنْدَ رَبِّهِمْۚ وَلَا خَوْفٌ عَلَيْهِمْ وَلَا هُمْ يَحْزَنُوْنَ;'inda rabbihim, wa lā khaufun 'alaihim wa lā hum yaḥzan
2;63;1;وَاِذْ اَخَذْنَا مِيْثَاقَكُمْ وَرَفَعْنَا فَوْقَكُمُ الطُّوْرَۗ خُذُوْا مَآ; iż akhażnā mīṡāqakum wa rafa'nā fauqakumuṭ-ṭụr, khużụ mā 
2;63;2;اٰتَيْنٰكُمْ بِقُوَّةٍ وَّاذْكُرُوْا مَا فِيْهِ لَعَلَّكُمْ تَتَّقُوْنَ;ātainākum biquwwatiw ważkurụ mā fīhi la'allakum tattaqụn
2;64;1;ثُمَّ تَوَلَّيْتُمْ مِّنْۢ بَعْدِ ذٰلِكَ فَلَوْلَا فَضْلُ اللّٰهِ;ṡumma tawallaitum mim ba'di żālika falau lā faḍlullāh
2;64;2;عَلَيْكُمْ وَرَحْمَتُهٗ لَكُنْتُمْ مِّنَ الْخٰسِرِيْنَ;'alaikum wa raḥmatuhụ lakuntum minal-khāsir
2;65;1;وَلَقَدْ عَلِمْتُمُ الَّذِيْنَ اعْتَدَوْا مِنْكُمْ فِى السَّبْتِ;wa laqad 'alimtumullażīna'tadau mingkum fis-sabt
2;65;2;فَقُلْنَا لَهُمْ كُوْنُوْا قِرَدَةً خَاسِـِٕيْنَ;fa qulnā lahum kụnụ qiradatan khāsi`īn
2;66;1;فَجَعَلْنٰهَا نَكَالًا لِّمَا بَيْنَ يَدَيْهَا وَمَا خَلْفَهَا وَمَوْعِظَةً لِّلْمُتَّقِيْنَ;fa ja'alnāhā nakālal limā baina yadaihā wa mā khalfahā wa mau'iẓatal lil-muttaqīn
2;67;1;وَاِذْ قَالَ مُوْسٰى لِقَوْمِهٖٓ اِنَّ اللّٰهَ يَأْمُرُكُمْ اَنْ تَذْبَحُوْا بَقَرَةً ۗ قَالُوْٓا;wa iż qāla mụsā liqaumihī innallāha ya`murukum an tażbaḥụ baqarah, qālū
2;67;2;اَتَتَّخِذُنَا هُزُوًا ۗ قَالَ اَعُوْذُ بِاللّٰهِ اَنْ اَكُوْنَ مِنَ الْجٰهِلِيْنَ;tattakhiżunā huzuwā, qāla a'ụżu billāhi an akụna minal-jāhilīn
2;68;1;قَالُوا ادْعُ لَنَا رَبَّكَ يُبَيِّنْ لَّنَا مَا هِيَ ۗ قَالَ اِنَّهٗ يَقُوْلُ اِنَّهَا بَقَرَةٌ;qālud'u lanā rabbaka yubayyil lanā mā hiy, qāla innahụ yaqụlu innahā baqaratul
2;68;2;لَّا فَارِضٌ وَّلَا بِكْرٌۗ عَوَانٌۢ بَيْنَ ذٰلِكَ ۗ فَافْعَلُوْا مَا تُؤْمَرُوْنَ; lā fāriḍuw wa lā bikr, 'awānum baina żālik, faf'alụ mā tu`marụn
2;69;1;قَالُوا ادْعُ لَنَا رَبَّكَ يُبَيِّنْ لَّنَا مَا لَوْنُهَا ۗ قَالَ اِنَّهٗ يَقُوْلُ;qālud'u lanā rabbaka yubayyil lanā mā launuhā, qāla innahụ yaqụl
2;69;2;اِنَّهَا بَقَرَةٌ صَفْرَاۤءُ فَاقِعٌ لَّوْنُهَا تَسُرُّ النّٰظِرِيْنَ; innahā baqaratun ṣafrā`u fāqi'ul launuhā tasurrun-nāẓirīn
2;70;1;قَالُوا ادْعُ لَنَا رَبَّكَ يُبَيِّنْ لَّنَا مَا هِيَۙ اِنَّ الْبَقَرَ;qālud'u lanā rabbaka yubayyil lanā mā hiya innal-baqara
2;70;2;تَشٰبَهَ عَلَيْنَاۗ وَاِنَّآ اِنْ شَاۤءَ اللّٰهُ لَمُهْتَدُوْنَ;tasyābaha 'alainā, wa innā in syā`allāhu lamuhtadụn
2;71;1;قَالَ اِنَّهٗ يَقُوْلُ اِنَّهَا بَقَرَةٌ لَّا ذَلُوْلٌ تُثِيْرُ الْاَرْضَ;qāla innahụ yaqụlu innahā baqaratul lā żalụlun tuṡīrul-ar
2;71;2;وَلَا تَسْقِى الْحَرْثَۚ مُسَلَّمَةٌ لَّاشِيَةَ فِيْهَا ۗ قَالُوا الْـٰٔنَ;wa lā tasqil-ḥarṡ, musallamatul lā syiyata fīhā, qālul
2;71;3;جِئْتَ بِالْحَقِّ فَذَبَحُوْهَا وَمَا كَادُوْا يَفْعَلُوْنَ ࣖ; ji`ta bil-ḥaqqi fa żabaḥụhā wa mā kādụ yaf'al
2;72;1;وَاِذْ قَتَلْتُمْ نَفْسًا فَادّٰرَءْتُمْ فِيْهَا ۗ وَاللّٰهُ مُخْرِجٌ مَّا كُنْتُمْ تَكْتُمُوْنَ ۚ;wa iż qataltum nafsan faddāra'tum fīhā, wallāhu mukhrijum mā kuntum taktumụn
2;73;1;فَقُلْنَا اضْرِبُوْهُ بِبَعْضِهَاۗ كَذٰلِكَ يُحْيِ اللّٰهُ;fa qulnaḍribụhu biba'ḍihā, każālika yuḥyillāh
2;73;2;الْمَوْتٰى وَيُرِيْكُمْ اٰيٰتِهٖ لَعَلَّكُمْ تَعْقِلُوْنَ;ul-mautā wa yurīkum āyātihī la'allakum ta'qil
2;74;1;ثُمَّ قَسَتْ قُلُوْبُكُمْ مِّنْۢ بَعْدِ ذٰلِكَ فَهِيَ كَالْحِجَارَةِ اَوْ اَشَدُّ;ṡumma qasat qulụbukum mim ba'di żālika fa hiya kal-ḥijārati au asyad
2;74;2;قَسْوَةً ۗ وَاِنَّ مِنَ الْحِجَارَةِ لَمَا يَتَفَجَّرُ مِنْهُ الْاَنْهٰرُ ۗ وَاِنَّ;qaswah, wa inna minal-ḥijārati lamā yatafajjaru min-hul-an-hār, wa
2;74;3;مِنْهَا لَمَا يَشَّقَّقُ فَيَخْرُجُ مِنْهُ الْمَاۤءُ ۗوَاِنَّ مِنْهَا لَمَا يَهْبِطُ;hā lamā yasysyaqqaqu fa yakhruju min-hul-mā`, wa inna min-hā lamā yahbiṭ
2;74;4;مِنْ خَشْيَةِ اللّٰهِ ۗوَمَا اللّٰهُ بِغَافِلٍ عَمَّا تَعْمَلُوْنَ; min khasy-yatillāh, wa mallāhu bigāfilin 'ammā ta'mal
2;75;1;۞ اَفَتَطْمَعُوْنَ اَنْ يُّؤْمِنُوْا لَكُمْ وَقَدْ كَانَ فَرِيْقٌ مِّنْهُمْ يَسْمَعُوْنَ;a fa taṭma'ụna ay yu`minụ lakum wa qad kāna farīqum min-hum yasma'
2;75;2;كَلَامَ اللّٰهِ ثُمَّ يُحَرِّفُوْنَهٗ مِنْۢ بَعْدِ مَا عَقَلُوْهُ وَهُمْ يَعْلَمُوْنَ; kalāmallāhi ṡumma yuḥarrifụnahụ mim ba'di mā 'aqalụhu wa hum ya'lam
2;76;1;وَاِذَا لَقُوا الَّذِيْنَ اٰمَنُوْا قَالُوْٓا اٰمَنَّاۚ وَاِذَا خَلَا بَعْضُهُمْ;iżā laqullażīna āmanụ qālū āmannā, wa iżā khalā ba'ḍuhum
2;76;2;اِلٰى بَعْضٍ قَالُوْٓا اَتُحَدِّثُوْنَهُمْ بِمَا فَتَحَ اللّٰهُ عَلَيْكُمْ;ilā ba'ḍing qālū a tuḥaddiṡụnahum bimā fataḥallāhu 'alaik
2;76;3;لِيُحَاۤجُّوْكُمْ بِهٖ عِنْدَ رَبِّكُمْ ۗ اَفَلَا تَعْقِلُوْنَ;liyuḥājjụkum bihī 'inda rabbikum, a fa lā ta'qil
2;77;1;اَوَلَا يَعْلَمُوْنَ اَنَّ اللّٰهَ يَعْلَمُ مَا يُسِرُّوْنَ وَمَا يُعْلِنُوْنَ;a wa lā ya'lamụna annallāha ya'lamu mā yusirrụna wa mā yu'linụn
2;78;1;وَمِنْهُمْ اُمِّيُّوْنَ لَا يَعْلَمُوْنَ الْكِتٰبَ اِلَّآ اَمَانِيَّ وَاِنْ هُمْ اِلَّا يَظُنُّوْنَ;wa min-hum ummiyyụna lā ya'lamụnal-kitāba illā amāniyya wa in hum illā yaẓunnụn
2;79;1;فَوَيْلٌ لِّلَّذِيْنَ يَكْتُبُوْنَ الْكِتٰبَ بِاَيْدِيْهِمْ ثُمَّ يَقُوْلُوْنَ;fa wailul lillażīna yaktubụnal-kitāba bi`aidīhim ṡumma yaqụl
2;79;2;هٰذَا مِنْ عِنْدِ اللّٰهِ لِيَشْتَرُوْا بِهٖ ثَمَنًا قَلِيْلًا ۗفَوَيْلٌ لَّهُمْ;hāżā min 'indillāhi liyasytarụ bihī ṡamanang qalīlā, fa wailul la
2;79;3;مِّمَّا كَتَبَتْ اَيْدِيْهِمْ وَوَيْلٌ لَّهُمْ مِّمَّا يَكْسِبُوْنَ;mimmā katabat aidīhim wa wailul lahum mimmā yaksibụn
2;80;1;وَقَالُوْا لَنْ تَمَسَّنَا النَّارُ اِلَّآ اَيَّامًا مَّعْدُوْدَةً;wa qālụ lan tamassanan-nāru illā ayyāmam ma'dụdah,
2;80;2;ۗ قُلْ اَتَّخَذْتُمْ عِنْدَ اللّٰهِ عَهْدًا فَلَنْ يُّخْلِفَ اللّٰهُ; qul attakhażtum 'indallāhi 'ahdan fa lay yukhlifallāh
2;80;3;عَهْدَهٗٓ اَمْ تَقُوْلُوْنَ عَلَى اللّٰهِ مَا لَا تَعْلَمُوْنَ;'ahdahū am taqụlụna 'alallāhi mā lā ta'lamụn
2;81;1;بَلٰى مَنْ كَسَبَ سَيِّئَةً وَّاَحَاطَتْ بِهٖ خَطِيْۤـَٔتُهٗ;balā mang kasaba sayyi`ataw wa `aḥāṭat bihī khaṭī`at
2;81;2;فَاُولٰۤىِٕكَ اَصْحٰبُ النَّارِ ۚ هُمْ فِيْهَا خٰلِدُوْنَ; fa ulā`ika aṣ-ḥābun-nār, hum fīhā khālid
2;82;1;وَالَّذِيْنَ اٰمَنُوْا وَعَمِلُوا الصّٰلِحٰتِ اُولٰۤىِٕكَ اَصْحٰبُ الْجَنَّةِ ۚ هُمْ فِيْهَا خٰلِدُوْنَ ࣖ;wallażīna āmanụ wa 'amiluṣ-ṣāliḥāti ulā`ika aṣ-ḥābul-jannah, hum fīhā khālidụn
2;83;1;وَاِذْ اَخَذْنَا مِيْثَاقَ بَنِيْٓ اِسْرَاۤءِيْلَ لَا تَعْبُدُوْنَ اِلَّا اللّٰهَ;wa iż akhażnā mīṡāqa banī isrā`īla lā ta'budụna illallāha
2;83;2;وَبِالْوَالِدَيْنِ اِحْسَانًا وَّذِى الْقُرْبٰى وَالْيَتٰمٰى وَالْمَسٰكِيْنِ;bil-wālidaini iḥsānaw wa żil-qurbā wal-yatāmā wal-masāk
2;83;3;وَقُوْلُوْا لِلنَّاسِ حُسْنًا وَّاَقِيْمُوا الصَّلٰوةَ وَاٰتُوا الزَّكٰوةَۗ;i wa qụlụ lin-nāsi ḥusnaw wa aqīmuṣ-ṣalāta wa ātuz-zakā
2;83;4;ثُمَّ تَوَلَّيْتُمْ اِلَّا قَلِيْلًا مِّنْكُمْ وَاَنْتُمْ مُّعْرِضُوْنَ;ṡumma tawallaitum illā qalīlam mingkum wa antum mu'riḍụn
2;84;1;وَاِذْ اَخَذْنَا مِيْثَاقَكُمْ لَا تَسْفِكُوْنَ دِمَاۤءَكُمْ وَلَا تُخْرِجُوْنَ;wa iż akhażnā mīṡāqakum lā tasfikụna dimā`akum wa lā tukhrijụn
2;84;2;اَنْفُسَكُمْ مِّنْ دِيَارِكُمْ ۖ ثُمَّ اَقْرَرْتُمْ وَاَنْتُمْ تَشْهَدُوْنَ;anfusakum min diyārikum ṡumma aqrartum wa antum tasy-hadụn
2;85;1;ثُمَّ اَنْتُمْ هٰٓؤُلَاۤءِ تَقْتُلُوْنَ اَنْفُسَكُمْ وَتُخْرِجُوْنَ فَرِيْقًا مِّنْكُمْ مِّنْ دِيَارِهِمْۖ تَظٰهَرُوْنَ عَلَيْهِمْ;ṡumma antum hā`ulā`i taqtulụna anfusakum wa tukhrijụna farīqam mingkum min diyārihim taẓāharụna 'alaihim
2;85;2;بِالْاِثْمِ وَالْعُدْوَانِۗ وَاِنْ يَّأْتُوْكُمْ اُسٰرٰى تُفٰدُوْهُمْ وَهُوَ مُحَرَّمٌ عَلَيْكُمْ اِخْرَاجُهُمْ ۗ اَفَتُؤْمِنُوْنَ;iṡmi wal-'udwān, wa iy ya`tụkum usārā tufādụhum wa huwa muḥarramun 'alaikum ikhrājuhum, a fa tu`min
2;85;3;بِبَعْضِ الْكِتٰبِ وَتَكْفُرُوْنَ بِبَعْضٍۚ فَمَا جَزَاۤءُ مَنْ يَّفْعَلُ ذٰلِكَ مِنْكُمْ اِلَّا خِزْيٌ فِى الْحَيٰوةِ الدُّنْيَا;biba'ḍil-kitābi wa takfurụna biba'ḍ, fa mā jazā`u may yaf'alu żālika mingkum illā khizyun fil-ḥayātid-dun
2;85;4;ۚوَيَوْمَ الْقِيٰمَةِ يُرَدُّوْنَ اِلٰٓى اَشَدِّ الْعَذَابِۗ وَمَا اللّٰهُ بِغَافِلٍ عَمَّا تَعْمَلُوْنَ; wa yaumal-qiyāmati yuraddụna ilā asyaddil-'ażāb, wa mallāhu bigāfilin 'ammā ta'ma
2;86;1;اُولٰۤىِٕكَ الَّذِيْنَ اشْتَرَوُا الْحَيٰوةَ الدُّنْيَا بِالْاٰخِرَةِ;lā`ikallażīnasytarawul-ḥayātad-dun-yā bil-ākhirati
2;86;2;ۖ فَلَا يُخَفَّفُ عَنْهُمُ الْعَذَابُ وَلَا هُمْ يُنْصَرُوْنَ ࣖ; fa lā yukhaffafu 'an-humul-'ażābu wa lā hum yunṣar
2;87;1;وَلَقَدْ اٰتَيْنَا مُوْسَى الْكِتٰبَ وَقَفَّيْنَا مِنْۢ بَعْدِهٖ بِالرُّسُلِ;laqad ātainā mụsal-kitāba wa qaffainā mim ba'dihī bir-rusu
2;87;2;ۖ وَاٰتَيْنَا عِيْسَى ابْنَ مَرْيَمَ الْبَيِّنٰتِ وَاَيَّدْنٰهُ بِرُوْحِ الْقُدُسِۗ; wa ātainā 'īsabna maryamal-bayyināti wa ayyadnāhu birụḥil-qudus
2;87;3;اَفَكُلَّمَا جَاۤءَكُمْ رَسُوْلٌۢ بِمَا لَا تَهْوٰىٓ اَنْفُسُكُمُ اسْتَكْبَرْتُمْ;a fa kullamā jā`akum rasụlum bimā lā tahwā anfusukumustakbartum
2;87;4;ۚ فَفَرِيْقًا كَذَّبْتُمْ وَفَرِيْقًا تَقْتُلُوْنَ; fa farīqang każżabtum wa farīqan taqtul
2;88;1;وَقَالُوْا قُلُوْبُنَا غُلْفٌ ۗ بَلْ لَّعَنَهُمُ اللّٰهُ بِكُفْرِهِمْ فَقَلِيْلًا مَّا يُؤْمِنُوْنَ;wa qālụ qulụbunā gulf, bal la'anahumullāhu bikufrihim fa qalīlam mā yu`minụn
2;89;1;وَلَمَّا جَاۤءَهُمْ كِتٰبٌ مِّنْ عِنْدِ اللّٰهِ مُصَدِّقٌ لِّمَا مَعَهُمْۙ وَكَانُوْا;wa lammā jā`ahum kitābum min 'indillāhi muṣaddiqul limā ma'ahum wa kān
2;89;2;مِنْ قَبْلُ يَسْتَفْتِحُوْنَ عَلَى الَّذِيْنَ كَفَرُوْاۚ فَلَمَّا جَاۤءَهُمْ;ming qablu yastaftiḥụna 'alallażīna kafarụ, fa lammā jā`ah
2;89;3;مَّا عَرَفُوْا كَفَرُوْا بِهٖ ۖ فَلَعْنَةُ اللّٰهِ عَلَى الْكٰفِرِيْنَ;mā 'arafụ kafarụ bihī fa la'natullāhi 'alal-kāfir
2;90;1;بِئْسَمَا اشْتَرَوْا بِهٖٓ اَنْفُسَهُمْ اَنْ يَّكْفُرُوْا بِمَآ اَنْزَلَ اللّٰهُ;bi`samasytarau bihī anfusahum ay yakfurụ bimā anzalallāhu
2;90;2;بَغْيًا اَنْ يُّنَزِّلَ اللّٰهُ مِنْ فَضْلِهٖ عَلٰى مَنْ يَّشَاۤءُ مِنْ عِبَادِهٖ; bagyan ay yunazzilallāhu min faḍlihī 'alā may yasyā`u min 'ibādih
2;90;3;ۚ فَبَاۤءُوْ بِغَضَبٍ عَلٰى غَضَبٍۗ وَلِلْكٰفِرِيْنَ عَذَابٌ مُّهِيْنٌ;, fa bā`ụ bigaḍabin 'alā gaḍab, wa lil-kāfirīna 'ażābum muhīn
2;91;1;وَاِذَا قِيْلَ لَهُمْ اٰمِنُوْا بِمَآ اَنْزَلَ اللّٰهُ قَالُوْا نُؤْمِنُ;wa iżā qīla lahum āminụ bimā anzalallāhu qālụ nu`min
2;91;2;بِمَآ اُنْزِلَ عَلَيْنَا وَيَكْفُرُوْنَ بِمَا وَرَاۤءَهٗ وَهُوَ;bimā unzila 'alainā wa yakfurụna bimā warā`ahụ wa hu
2;91;3;الْحَقُّ مُصَدِّقًا لِّمَا مَعَهُمْ ۗ قُلْ فَلِمَ تَقْتُلُوْنَ اَنْۢبِيَاۤءَ;l-ḥaqqu muṣaddiqal limā ma'ahum, qul fa lima taqtulụna ambiyā`a
2;91;4;اللّٰهِ مِنْ قَبْلُ اِنْ كُنْتُمْ مُّؤْمِنِيْنَ;llāhi ming qablu ing kuntum mu`minīn
2;92;1;۞ وَلَقَدْ جَاۤءَكُمْ مُّوْسٰى بِالْبَيِّنٰتِ ثُمَّ اتَّخَذْتُمُ الْعِجْلَ مِنْۢ بَعْدِهٖ وَاَنْتُمْ ظٰلِمُوْنَ;wa laqad jā`akum mụsā bil-bayyināti ṡummattakhażtumul-'ijla mim ba'dihī wa antum ẓālimụn
2;93;1;وَاِذْ اَخَذْنَا مِيْثَاقَكُمْ وَرَفَعْنَا فَوْقَكُمُ الطُّوْرَۗ خُذُوْا;wa iż akhażnā mīṡāqakum wa rafa'nā fauqakumuṭ-ṭụr, khu
2;93;2;مَآ اٰتَيْنٰكُمْ بِقُوَّةٍ وَّاسْمَعُوْا ۗ قَالُوْا سَمِعْنَا وَعَصَيْنَا;mā ātainākum biquwwatiw wasma'ụ, qālụ sami'nā wa 'aṣa
2;93;3;وَاُشْرِبُوْا فِيْ قُلُوْبِهِمُ الْعِجْلَ بِكُفْرِهِمْ ۗ قُلْ بِئْسَمَا;usyribụ fī qulụbihimul-'ijla bikufrihim, qul bi`samā
2;93;4;يَأْمُرُكُمْ بِهٖٓ اِيْمَانُكُمْ اِنْ كُنْتُمْ مُّؤْمِنِيْنَ;ya`murukum bihī īmānukum ing kuntum mu`minī
2;94;1;قُلْ اِنْ كَانَتْ لَكُمُ الدَّارُ الْاٰخِرَةُ عِنْدَ اللّٰهِ خَالِصَةً;qul ing kānat lakumud-dārul-ākhiratu 'indallāhi khāliṣat
2;94;2;مِّنْ دُوْنِ النَّاسِ فَتَمَنَّوُا الْمَوْتَ اِنْ كُنْتُمْ صٰدِقِيْنَ;min dụnin-nāsi fa tamannawul-mauta ing kuntum ṣādiq
2;95;1;وَلَنْ يَّتَمَنَّوْهُ اَبَدًاۢ بِمَا قَدَّمَتْ اَيْدِيْهِمْ ۗ وَاللّٰهُ عَلِيْمٌ ۢ بِالظّٰلِمِيْنَ;wa lay yatamannauhu abadam bimā qaddamat aidīhim, wallāhu 'alīmum biẓ-ẓālimīn
2;96;1;وَلَتَجِدَنَّهُمْ اَحْرَصَ النَّاسِ عَلٰى حَيٰوةٍ ۛوَمِنَ الَّذِيْنَ اَشْرَكُوْا;wa latajidannahum aḥraṣan-nāsi 'alā ḥayāh, wa minallażīna asyrakụ
2;96;2;ۛيَوَدُّ اَحَدُهُمْ لَوْ يُعَمَّرُ اَلْفَ سَنَةٍۚ وَمَا هُوَ بِمُزَحْزِحِهٖ مِنَ; yawaddu aḥaduhum lau yu'ammaru alfa sanah, wa mā huwa bimuzaḥziḥihī min
