sura;aya;kemenag;transliteration_id;transcript
2;44;۞ اَتَأْمُرُوْنَ النَّاسَ بِالْبِرِّ وَتَنْسَوْنَ اَنْفُسَكُمْ وَاَنْتُمْ تَتْلُوْنَ الْكِتٰبَ ۗ اَفَلَا تَعْقِلُوْنَ ;a ta`murụnan-nāsa bil-birri wa tansauna anfusakum wa antum tatlụnal-kitāb, a fa lā ta'qilụn;a ta` mu rụ nan nā sa bil bir ri wa tan sau na an fu sa kum wa an tum tat lụ nal ki tāb , a fa lā ta' qi lụn
2;45;وَاسْتَعِيْنُوْا بِالصَّبْرِ وَالصَّلٰوةِ ۗ وَاِنَّهَا لَكَبِيْرَةٌ اِلَّا عَلَى الْخٰشِعِيْنَۙ;wasta'īnụ biṣ-ṣabri waṣ-ṣalāh, wa innahā lakabīratun illā 'alal-khāsyi'īn;was ta 'ī nụ biṣ ṣab ri waṣ ṣa lāh , wa in na hā la ka bī ra tun il lā 'a lal khā syi 'īn
2;46;الَّذِيْنَ يَظُنُّوْنَ اَنَّهُمْ مُّلٰقُوْا رَبِّهِمْ وَاَنَّهُمْ اِلَيْهِ رٰجِعُوْنَ ࣖ;allażīna yaẓunnụna annahum mulāqụ rabbihim wa annahum ilaihi rāji'ụn;al la żī na ya ẓun nụ na an na hum mu lā qụ rab bi him wa an na hum i lai hi rā ji 'ụn
2;47;يٰبَنِيْٓ اِسْرَاۤءِيْلَ اذْكُرُوْا نِعْمَتِيَ الَّتِيْٓ اَنْعَمْتُ عَلَيْكُمْ وَاَنِّيْ فَضَّلْتُكُمْ عَلَى الْعٰلَمِيْنَ;yā banī isrā`īlażkurụ ni'matiyallatī an'amtu 'alaikum wa annī faḍḍaltukum 'alal-'ālamīn;yā ba nī is rā `ī laż ku rụ ni' ma ti yal la tī an 'am tu 'a lai kum wa an nī faḍ ḍal tu kum 'a lal 'ā la mīn
2;48;وَاتَّقُوْا يَوْمًا لَّا تَجْزِيْ نَفْسٌ عَنْ نَّفْسٍ شَيْـًٔا وَّلَا يُقْبَلُ مِنْهَا شَفَاعَةٌ وَّلَا يُؤْخَذُ مِنْهَا عَدْلٌ وَّلَا هُمْ يُنْصَرُوْنَ ;wattaqụ yaumal lā tajzī nafsun 'an nafsin syai`aw wa lā yuqbalu min-hā syafā'atuw wa lā yu`khażu min-hā 'adluw wa lā hum yunṣarụn;wat ta qụ yau mal lā taj zī naf sun 'an naf sin syai `aw wa lā yuq ba lu min hā sya fā 'a tuw wa lā yu` kha żu min hā 'ad luw wa lā hum yun ṣa rụn
2;49;وَاِذْ نَجَّيْنٰكُمْ مِّنْ اٰلِ فِرْعَوْنَ يَسُوْمُوْنَكُمْ سُوْۤءَ الْعَذَابِ يُذَبِّحُوْنَ اَبْنَاۤءَكُمْ وَيَسْتَحْيُوْنَ نِسَاۤءَكُمْ ۗ وَفِيْ ذٰلِكُمْ بَلَاۤءٌ مِّنْ رَّبِّكُمْ عَظِيْمٌ ;wa iż najjainākum min āli fir'auna yasụmụnakum sū`al-'ażābi yużabbiḥụna abnā`akum wa yastaḥyụna nisā`akum, wa fī żālikum balā`um mir rabbikum 'aẓīm;wa iż naj jai nā kum min ā li fir 'au na ya sụ mụ na kum sū `al 'a żā bi yu żab bi ḥụ na ab nā `a kum wa yas taḥ yụ na ni sā `a kum , wa fī żā li kum ba lā `um mir rab bi kum 'a ẓīm
2;50;وَاِذْ فَرَقْنَا بِكُمُ الْبَحْرَ فَاَنْجَيْنٰكُمْ وَاَغْرَقْنَآ اٰلَ فِرْعَوْنَ وَاَنْتُمْ تَنْظُرُوْنَ ;wa iż faraqnā bikumul-baḥra fa anjainākum wa agraqnā āla fir'auna wa antum tanẓurụn;wa iż fa raq nā bi ku mul baḥ ra fa an jai nā kum wa ag raq nā ā la fir 'au na wa an tum tan ẓu rụn
2;51;وَاِذْ وٰعَدْنَا مُوْسٰىٓ اَرْبَعِيْنَ لَيْلَةً ثُمَّ اتَّخَذْتُمُ الْعِجْلَ مِنْۢ بَعْدِهٖ وَاَنْتُمْ ظٰلِمُوْنَ;wa iż wā'adnā mụsā arba'īna lailatan ṡummattakhażtumul-'ijla mim ba'dihī wa antum ẓālimụn;wa iż wā 'ad nā mụ sā ar ba 'ī na lai la tan ṡum mat ta khaż tu mul 'ij la mim ba' di hī wa an tum ẓā li mụn
2;52;ثُمَّ عَفَوْنَا عَنْكُمْ مِّنْۢ بَعْدِ ذٰلِكَ لَعَلَّكُمْ تَشْكُرُوْنَ;ṡumma 'afaunā 'angkum mim ba'di żālika la'allakum tasykurụn;ṡum ma 'a fau nā 'ang kum mim ba' di żā li ka la 'al la kum tasy ku rụn
2;53;وَاِذْ اٰتَيْنَا مُوْسَى الْكِتٰبَ وَالْفُرْقَانَ لَعَلَّكُمْ تَهْتَدُوْنَ;wa iż ātainā mụsal-kitāba wal-furqāna la'allakum tahtadụn;wa iż ā tai nā mụ sal ki tā ba wal fur qā na la 'al la kum tah ta dụn
2;54;وَاِذْ قَالَ مُوْسٰى لِقَوْمِهٖ يٰقَوْمِ اِنَّكُمْ ظَلَمْتُمْ اَنْفُسَكُمْ بِاتِّخَاذِكُمُ الْعِجْلَ فَتُوْبُوْٓا اِلٰى بَارِىِٕكُمْ فَاقْتُلُوْٓا اَنْفُسَكُمْۗ ذٰلِكُمْ خَيْرٌ لَّكُمْ عِنْدَ بَارِىِٕكُمْۗ فَتَابَ عَلَيْكُمْ ۗ اِنَّهٗ هُوَ التَّوَّابُ الرَّحِيْمُ ;wa iż qāla mụsā liqaumihī yā qaumi innakum ẓalamtum anfusakum bittikhāżikumul-'ijla fa tụbū ilā bāri`ikum faqtulū anfusakum, żālikum khairul lakum 'inda bāri`ikum, fa tāba 'alaikum, innahụ huwat-tawwābur-raḥīm;wa iż qā la mụ sā li qau mi hī yā qau mi in na kum ẓa lam tum an fu sa kum bit ti khā żi ku mul 'ij la fa tụ bū i lā bā ri `i kum faq tu lū an fu sa kum , żā li kum khai rul la kum 'in da bā ri `i kum , fa tā ba 'a lai kum , in na hụ hu wat taw wā bur ra ḥīm
2;55;وَاِذْ قُلْتُمْ يٰمُوْسٰى لَنْ نُّؤْمِنَ لَكَ حَتّٰى نَرَى اللّٰهَ جَهْرَةً فَاَخَذَتْكُمُ الصّٰعِقَةُ وَاَنْتُمْ تَنْظُرُوْنَ;wa iż qultum yā mụsā lan nu`mina laka ḥattā narallāha jahratan fa akhażatkumuṣ-ṣā'iqatu wa antum tanẓurụn;wa iż qul tum yā mụ sā lan nu` mi na la ka ḥat tā na rall llā ha jah ra tan fa a kha żat ku muṣ ṣā 'i qa tu wa an tum tan ẓu rụn
2;56;ثُمَّ بَعَثْنٰكُمْ مِّنْۢ بَعْدِ مَوْتِكُمْ لَعَلَّكُمْ تَشْكُرُوْنَ;ṡumma ba'aṡnākum mim ba'di mautikum la'allakum tasykurụn;ṡum ma ba 'aṡ nā kum mim ba' di mau ti kum la 'al la kum tasy ku rụn
2;57;وَظَلَّلْنَا عَلَيْكُمُ الْغَمَامَ وَاَنْزَلْنَا عَلَيْكُمُ الْمَنَّ وَالسَّلْوٰى ۗ كُلُوْا مِنْ طَيِّبٰتِ مَا رَزَقْنٰكُمْ ۗ وَمَا ظَلَمُوْنَا وَلٰكِنْ كَانُوْٓا اَنْفُسَهُمْ يَظْلِمُوْنَ;wa ẓallalnā 'alaikumul-gamāma wa anzalnā 'alaikumul-manna was-salwā, kulụ min ṭayyibāti mā razaqnākum, wa mā ẓalamụnā wa lāking kānū anfusahum yaẓlimụn;wa ẓal lal nā 'a lai ku mul ga mā ma wa an zal nā 'a lai ku mul man na was sal wā , ku lụ min ṭay yi bā ti mā ra zaq nā kum , wa mā ẓa la mụ nā wa lā king kā nū an fu sa hum yaẓ li mụn
2;58;وَاِذْ قُلْنَا ادْخُلُوْا هٰذِهِ الْقَرْيَةَ فَكُلُوْا مِنْهَا حَيْثُ شِئْتُمْ رَغَدًا وَّادْخُلُوا الْبَابَ سُجَّدًا وَّقُوْلُوْا حِطَّةٌ نَّغْفِرْ لَكُمْ خَطٰيٰكُمْ ۗ وَسَنَزِيْدُ الْمُحْسِنِيْنَ ;wa iż qulnadkhulụ hāżihil-qaryata fa kulụ min-hā ḥaiṡu syi`tum ragadaw wadkhulul-bāba sujjadaw wa qụlụ ḥiṭṭatun nagfir lakum khaṭāyākum, wa sanazīdul-muḥsinīn;wa iż qul nad khu lụ hā żi hil qar ya ta fa ku lụ min hā ḥai ṡu syi` tum ra ga daw wad khu lul bā ba suj ja daw wa qụ lụ ḥiṭ ṭa tun nag fir la kum kha ṭā yā kum , wa sa na zī dul muḥ si nīn
2;59;فَبَدَّلَ الَّذِيْنَ ظَلَمُوْا قَوْلًا غَيْرَ الَّذِيْ قِيْلَ لَهُمْ فَاَنْزَلْنَا عَلَى الَّذِيْنَ ظَلَمُوْا رِجْزًا مِّنَ السَّمَاۤءِ بِمَا كَانُوْا يَفْسُقُوْنَ ࣖ;fa baddalallażīna ẓalamụ qaulan gairallażī qīla lahum fa anzalnā 'alallażīna ẓalamụ rijzam minas-samā`i bimā kānụ yafsuqụn;fa bad da lal la żī na ẓa la mụ qau lan gai ral la żī qī la la hum fa an zal nā 'a lal la żī na ẓa la mụ rij zam mi nas sa mā `i bi mā kā nụ yaf su qụn
2;60;۞ وَاِذِ اسْتَسْقٰى مُوْسٰى لِقَوْمِهٖ فَقُلْنَا اضْرِبْ بِّعَصَاكَ الْحَجَرَۗ  فَانْفَجَرَتْ مِنْهُ اثْنَتَا عَشْرَةَ عَيْنًا ۗ قَدْ عَلِمَ كُلُّ اُنَاسٍ مَّشْرَبَهُمْ ۗ كُلُوْا وَاشْرَبُوْا مِنْ رِّزْقِ اللّٰهِ وَلَا تَعْثَوْا فِى الْاَرْضِ مُفْسِدِيْنَ;wa iżistasqā mụsā liqaumihī fa qulnaḍrib bi'aṣākal-ḥajar, fanfajarat min-huṡnatā 'asyrata 'ainā, qad 'alima kullu unāsim masyrabahum, kulụ wasyrabụ mir rizqillāhi wa lā ta'ṡau fil-arḍi mufsidīn;wa i żis tas qā mụ sā li qau mi hī fa qul naḍ rib bi 'a ṣā kal ḥa jar , fan fa ja rat min huṡ na tā 'asy ra ta 'ai nā , qad 'a li ma kul lu u nā sim masy ra ba hum , ku lụ wasy ra bụ mir riz qil lā hi wa lā ta' ṡau fil ar ḍi muf si dīn
2;61;وَاِذْ قُلْتُمْ يٰمُوْسٰى لَنْ نَّصْبِرَ عَلٰى طَعَامٍ وَّاحِدٍ فَادْعُ لَنَا رَبَّكَ يُخْرِجْ لَنَا مِمَّا تُنْۢبِتُ الْاَرْضُ مِنْۢ بَقْلِهَا وَقِثَّاۤىِٕهَا وَفُوْمِهَا وَعَدَسِهَا وَبَصَلِهَا ۗ قَالَ اَتَسْتَبْدِلُوْنَ الَّذِيْ هُوَ اَدْنٰى بِالَّذِيْ هُوَ خَيْرٌ ۗ اِهْبِطُوْا مِصْرًا فَاِنَّ لَكُمْ مَّا سَاَلْتُمْ ۗ وَضُرِبَتْ عَلَيْهِمُ الذِّلَّةُ وَالْمَسْكَنَةُ وَبَاۤءُوْ بِغَضَبٍ مِّنَ اللّٰهِ ۗ ذٰلِكَ بِاَنَّهُمْ كَانُوْا يَكْفُرُوْنَ بِاٰيٰتِ اللّٰهِ وَيَقْتُلُوْنَ النَّبِيّٖنَ بِغَيْرِ الْحَقِّ ۗ ذٰلِكَ بِمَا عَصَوْا وَّكَانُوْا يَعْتَدُوْنَ ࣖ;wa iż qultum yā mụsā lan naṣbira 'alā ṭa'āmiw wāḥidin fad'u lanā rabbaka yukhrij lanā mimmā tumbitul-arḍu mim baqlihā wa qiṡṡā`ihā wa fụmihā wa 'adasihā wa baṣalihā, qāla a tastabdilụnallażī huwa adnā billażī huwa khaīr, ihbiṭụ miṣran fa inna lakum mā sa`altum, wa ḍuribat 'alaihimuż-żillatu wal-maskanatu wa bā`ụ bigaḍabim minallāh, żālika bi`annahum kānụ yakfurụna bi`āyātillāhi wa yaqtulụnan-nabiyyīna bigairil-ḥaqq, żālika bimā 'aṣaw wa kānụ ya'tadụn;wa iż qul tum yā mụ sā lan naṣ bi ra 'a lā ṭa 'ā miw wā ḥi din fad 'u la nā rab ba ka yukh rij la nā mim mā tum bi tul ar ḍu mim baq li hā wa qiṡ ṡā `i hā wa fụ mi hā wa 'a da si hā wa ba ṣa li hā , qā la a tas tab di lụ nal la żī hu wa ad nā bil la żī hu wa khaīr , ih bi ṭụ miṣ ran fa in na la kum mā sa `al tum , wa ḍu ri bat 'a lai hi muż żil la tu wal mas ka na tu wa bā `ụ bi ga ḍa bim mi nall llāh , żā li ka bi `an na hum kā nụ yak fu rụ na bi `ā yā til lā hi wa yaq tu lụ nan na biy yī na bi gai ril ḥaqq , żā li ka bi mā 'a ṣaw wa kā nụ ya' ta dụn
2;62;اِنَّ الَّذِيْنَ اٰمَنُوْا وَالَّذِيْنَ هَادُوْا وَالنَّصٰرٰى وَالصَّابِــِٕيْنَ مَنْ اٰمَنَ بِاللّٰهِ وَالْيَوْمِ الْاٰخِرِ وَعَمِلَ صَالِحًا فَلَهُمْ اَجْرُهُمْ عِنْدَ رَبِّهِمْۚ وَلَا خَوْفٌ عَلَيْهِمْ وَلَا هُمْ يَحْزَنُوْنَ;innallażīna āmanụ wallażīna hādụ wan-naṣārā waṣ-ṣābi`īna man āmana billāhi wal-yaumil-ākhiri wa 'amila ṣāliḥan fa lahum ajruhum 'inda rabbihim, wa lā khaufun 'alaihim wa lā hum yaḥzanụn;in nal la żī na ā ma nụ wal la żī na hā dụ wan na ṣā rā waṣ ṣā bi `ī na man ā ma na bil lā hi wal yau mil ā khi ri wa 'a mi la ṣā li ḥan fa la hum aj ru hum 'in da rab bi him , wa lā khau fun 'a lai him wa lā hum yaḥ za nụn
2;63;وَاِذْ اَخَذْنَا مِيْثَاقَكُمْ وَرَفَعْنَا فَوْقَكُمُ الطُّوْرَۗ خُذُوْا مَآ اٰتَيْنٰكُمْ بِقُوَّةٍ وَّاذْكُرُوْا مَا فِيْهِ لَعَلَّكُمْ تَتَّقُوْنَ;wa iż akhażnā mīṡāqakum wa rafa'nā fauqakumuṭ-ṭụr, khużụ mā ātainākum biquwwatiw ważkurụ mā fīhi la'allakum tattaqụn;wa iż a khaż nā mī ṡā qa kum wa ra fa' nā fau qa ku muṭ ṭụr , khu żụ mā ā tai nā kum bi quw wa tiw waż ku rụ mā fī hi la 'al la kum tat ta qụn
2;64;ثُمَّ تَوَلَّيْتُمْ مِّنْۢ بَعْدِ ذٰلِكَ  فَلَوْلَا فَضْلُ اللّٰهِ عَلَيْكُمْ وَرَحْمَتُهٗ لَكُنْتُمْ مِّنَ الْخٰسِرِيْنَ;ṡumma tawallaitum mim ba'di żālika falau lā faḍlullāhi 'alaikum wa raḥmatuhụ lakuntum minal-khāsirīn;ṡum ma ta wal lai tum mim ba' di żā li ka fa lau lā faḍ lull llā hi 'a lai kum wa raḥ ma tu hụ la kun tum mi nal khā si rīn
2;65;وَلَقَدْ عَلِمْتُمُ الَّذِيْنَ اعْتَدَوْا مِنْكُمْ فِى السَّبْتِ فَقُلْنَا لَهُمْ كُوْنُوْا قِرَدَةً خَاسِـِٕيْنَ;wa laqad 'alimtumullażīna'tadau mingkum fis-sabti fa qulnā lahum kụnụ qiradatan khāsi`īn;wa la qad 'a lim tu mul la żī na' ta dau ming kum fis sab ti fa qul nā la hum kụ nụ qi ra da tan khā si `īn
2;66;  فَجَعَلْنٰهَا نَكَالًا لِّمَا بَيْنَ يَدَيْهَا وَمَا خَلْفَهَا وَمَوْعِظَةً لِّلْمُتَّقِيْنَ;fa ja'alnāhā nakālal limā baina yadaihā wa mā khalfahā wa mau'iẓatal lil-muttaqīn;fa ja 'al nā hā na kā lal li mā bai na ya dai hā wa mā khal fa hā wa mau 'i ẓa tal lil mut ta qīn
2;67;وَاِذْ قَالَ مُوْسٰى لِقَوْمِهٖٓ اِنَّ اللّٰهَ يَأْمُرُكُمْ اَنْ تَذْبَحُوْا بَقَرَةً ۗ قَالُوْٓا اَتَتَّخِذُنَا هُزُوًا ۗ قَالَ اَعُوْذُ بِاللّٰهِ اَنْ اَكُوْنَ مِنَ الْجٰهِلِيْنَ ;wa iż qāla mụsā liqaumihī innallāha ya`murukum an tażbaḥụ baqarah, qālū a tattakhiżunā huzuwā, qāla a'ụżu billāhi an akụna minal-jāhilīn;wa iż qā la mụ sā li qau mi hī in nall llā ha ya` mu ru kum an taż ba ḥụ ba qa rah , qā lū a tat ta khi żu nā hu zu wā , qā la a 'ụ żu bil lā hi an a kụ na mi nal jā hi līn
2;68;قَالُوا ادْعُ لَنَا رَبَّكَ يُبَيِّنْ لَّنَا مَا هِيَ ۗ قَالَ اِنَّهٗ يَقُوْلُ اِنَّهَا بَقَرَةٌ لَّا فَارِضٌ وَّلَا بِكْرٌۗ عَوَانٌۢ بَيْنَ ذٰلِكَ ۗ فَافْعَلُوْا مَا تُؤْمَرُوْنَ ;qālud'u lanā rabbaka yubayyil lanā mā hiy, qāla innahụ yaqụlu innahā baqaratul lā fāriḍuw wa lā bikr, 'awānum baina żālik, faf'alụ mā tu`marụn;qā lud 'u la nā rab ba ka yu bay yil la nā mā hiy , qā la in na hụ ya qụ lu in na hā ba qa ra tul lā fā ri ḍuw wa lā bikr , 'a wā num bai na żā lik , faf 'a lụ mā tu` ma rụn
2;69;قَالُوا ادْعُ لَنَا رَبَّكَ يُبَيِّنْ لَّنَا مَا لَوْنُهَا ۗ قَالَ اِنَّهٗ يَقُوْلُ اِنَّهَا بَقَرَةٌ صَفْرَاۤءُ فَاقِعٌ لَّوْنُهَا تَسُرُّ النّٰظِرِيْنَ;qālud'u lanā rabbaka yubayyil lanā mā launuhā, qāla innahụ yaqụlu innahā baqaratun ṣafrā`u fāqi'ul launuhā tasurrun-nāẓirīn;qā lud 'u la nā rab ba ka yu bay yil la nā mā lau nu hā , qā la in na hụ ya qụ lu in na hā ba qa ra tun ṣaf rā `u fā qi 'ul lau nu hā ta sur run nā ẓi rīn
2;70;قَالُوا ادْعُ لَنَا رَبَّكَ يُبَيِّنْ لَّنَا مَا هِيَۙ اِنَّ الْبَقَرَ تَشٰبَهَ عَلَيْنَاۗ وَاِنَّآ اِنْ شَاۤءَ اللّٰهُ لَمُهْتَدُوْنَ;qālud'u lanā rabbaka yubayyil lanā mā hiya innal-baqara tasyābaha 'alainā, wa innā in syā`allāhu lamuhtadụn;qā lud 'u la nā rab ba ka yu bay yil la nā mā hi ya in nal ba qa ra ta syā ba ha 'a lai nā , wa in nā in syā `all llā hu la muh ta dụn
2;71;قَالَ اِنَّهٗ يَقُوْلُ اِنَّهَا بَقَرَةٌ لَّا ذَلُوْلٌ تُثِيْرُ الْاَرْضَ وَلَا تَسْقِى الْحَرْثَۚ مُسَلَّمَةٌ لَّاشِيَةَ فِيْهَا ۗ قَالُوا الْـٰٔنَ جِئْتَ بِالْحَقِّ  فَذَبَحُوْهَا وَمَا كَادُوْا يَفْعَلُوْنَ ࣖ;qāla innahụ yaqụlu innahā baqaratul lā żalụlun tuṡīrul-arḍa wa lā tasqil-ḥarṡ, musallamatul lā syiyata fīhā, qālul-āna ji`ta bil-ḥaqqi fa żabaḥụhā wa mā kādụ yaf'alụn;qā la in na hụ ya qụ lu in na hā ba qa ra tul lā ża lụ lun tu ṡī rul ar ḍa wa lā tas qil ḥarṡ , mu sal la ma tul lā syi ya ta fī hā , qā lul ā na ji` ta bil ḥaq qi fa ża ba ḥụ hā wa mā kā dụ yaf 'a lụn
2;72;وَاِذْ قَتَلْتُمْ نَفْسًا فَادّٰرَءْتُمْ فِيْهَا ۗ وَاللّٰهُ مُخْرِجٌ مَّا كُنْتُمْ تَكْتُمُوْنَ ۚ;wa iż qataltum nafsan faddāra'tum fīhā, wallāhu mukhrijum mā kuntum taktumụn;wa iż qa tal tum naf san fad dā ra' tum fī hā , wall llā hu mukh ri jum mā kun tum tak tu mụn
2;73;فَقُلْنَا اضْرِبُوْهُ بِبَعْضِهَاۗ  كَذٰلِكَ يُحْيِ اللّٰهُ الْمَوْتٰى وَيُرِيْكُمْ اٰيٰتِهٖ لَعَلَّكُمْ تَعْقِلُوْنَ;fa qulnaḍribụhu biba'ḍihā, każālika yuḥyillāhul-mautā wa yurīkum āyātihī la'allakum ta'qilụn;fa qul naḍ ri bụ hu bi ba' ḍi hā , ka żā li ka yuḥ yil lā hul mau tā wa yu rī kum ā yā ti hī la 'al la kum ta' qi lụn
2;74;ثُمَّ قَسَتْ قُلُوْبُكُمْ مِّنْۢ بَعْدِ ذٰلِكَ فَهِيَ كَالْحِجَارَةِ اَوْ اَشَدُّ قَسْوَةً ۗ وَاِنَّ مِنَ الْحِجَارَةِ لَمَا يَتَفَجَّرُ مِنْهُ الْاَنْهٰرُ ۗ وَاِنَّ مِنْهَا لَمَا يَشَّقَّقُ فَيَخْرُجُ مِنْهُ الْمَاۤءُ  ۗوَاِنَّ مِنْهَا لَمَا يَهْبِطُ مِنْ خَشْيَةِ اللّٰهِ ۗوَمَا اللّٰهُ بِغَافِلٍ عَمَّا تَعْمَلُوْنَ;ṡumma qasat qulụbukum mim ba'di żālika fa hiya kal-ḥijārati au asyaddu qaswah, wa inna minal-ḥijārati lamā yatafajjaru min-hul-an-hār, wa inna min-hā lamā yasysyaqqaqu fa yakhruju min-hul-mā`, wa inna min-hā lamā yahbiṭu min khasy-yatillāh, wa mallāhu bigāfilin 'ammā ta'malụn;ṡum ma qa sat qu lụ bu kum mim ba' di żā li ka fa hi ya kal ḥi jā ra ti au a syad du qas wah , wa in na mi nal ḥi jā ra ti la mā ya ta faj ja ru min hul an hār , wa in na min hā la mā yasy syaq qa qu fa yakh ru ju min hul mā` , wa in na min hā la mā yah bi ṭu min khasy ya til lāh , wa mall llā hu bi gā fi lin 'am mā ta' ma lụn
