sura;aya;kemenag;transliteration_id;transcript
3;139;وَلَا تَهِنُوْا وَلَا تَحْزَنُوْا وَاَنْتُمُ الْاَعْلَوْنَ اِنْ كُنْتُمْ مُّؤْمِنِيْنَ ;wa lā tahinụ wa lā taḥzanụ wa antumul-a'launa ing kuntum mu`minīn;wa lā ta hi nụ wa lā taḥ za nụ wa an tu mul a' lau na ing kun tum mu` mi nīn
3;141;وَلِيُمَحِّصَ اللّٰهُ الَّذِيْنَ اٰمَنُوْا وَيَمْحَقَ الْكٰفِرِيْنَ;wa liyumaḥḥiṣallāhullażīna āmanụ wa yam-ḥaqal-kāfirīn;wa li yu maḥ ḥi ṣall llā hul la żī na ā ma nụ wa yam ḥa qal kā fi rīn
3;150;بَلِ اللّٰهُ مَوْلٰىكُمْ ۚ وَهُوَ خَيْرُ النّٰصِرِيْنَ ;"balillāhu maulākum, wa huwa khairun nāṣirīn";"ba lil lā hu mau lā kum , wa hu wa khai run nā ṣi rīn"
3;158;وَلَىِٕنْ مُّتُّمْ اَوْ قُتِلْتُمْ لَاِلَى اللّٰهِ تُحْشَرُوْنَ;wa la`im muttum au qutiltum la`ilallāhi tuḥsyarụn;wa la `im mut tum au qu til tum la `i lall llā hi tuḥ sya rụn
3;163;هُمْ دَرَجٰتٌ عِنْدَ اللّٰهِ ۗ وَاللّٰهُ بَصِيْرٌ ۢبِمَا يَعْمَلُوْنَ ;"hum darajātun 'indallāh, wallāhu baṣīrum bimā ya'malụn";"hum da ra jā tun 'in dall llāh , wall llā hu ba ṣī rum bi mā ya' ma lụn"
3;166;وَمَآ اَصَابَكُمْ يَوْمَ الْتَقَى الْجَمْعٰنِ فَبِاِذْنِ اللّٰهِ وَلِيَعْلَمَ الْمُؤْمِنِيْنَۙ;wa mā aṣābakum yaumaltaqal-jam'āni fa bi`iżnillāhi wa liya'lamal-mu`minīn;wa mā a ṣā ba kum yau mal ta qal jam 'ā ni fa bi `iż nil lā hi wa li ya' la mal mu` mi nīn
3;182;ذٰلِكَ بِمَا قَدَّمَتْ اَيْدِيْكُمْ وَاَنَّ اللّٰهَ لَيْسَ بِظَلَّامٍ لِّلْعَبِيْدِۚ ;żālika bimā qaddamat aidīkum wa annallāha laisa biẓallāmil lil-'abīd;żā li ka bi mā qad da mat ai dī kum wa an nall llā ha lai sa bi ẓal lā mil lil 'a bīd
3;189;وَلِلّٰهِ مُلْكُ السَّمٰوٰتِ وَالْاَرْضِۗ وَاللّٰهُ عَلٰى كُلِّ شَيْءٍ قَدِيْرٌ ࣖ ;"wa lillāhi mulkus-samāwāti wal-arḍ, wallāhu 'alā kulli syai`ing qadīr";"wa lil lā hi mul kus sa mā wā ti wal arḍ , wall llā hu 'a lā kul li syai `ing qa dīr"
3;192;رَبَّنَآ اِنَّكَ مَنْ تُدْخِلِ النَّارَ فَقَدْ اَخْزَيْتَهٗ ۗ وَمَا لِلظّٰلِمِيْنَ مِنْ اَنْصَارٍ;"rabbanā innaka man tudkhilin-nāra fa qad akhzaitah, wa mā liẓ-ẓālimīna min anṣār";"rab ba nā in na ka man tud khi lin nā ra fa qad akh zai tah , wa mā liẓ ẓā li mī na min an ṣār"
3;196;لَا يَغُرَّنَّكَ تَقَلُّبُ الَّذِيْنَ كَفَرُوْا فِى الْبِلَادِۗ;lā yagurrannaka taqallubullażīna kafarụ fil-bilād;lā ya gur ran na ka ta qal lu bul la żī na ka fa rụ fil bi lād
3;197;مَتَاعٌ قَلِيْلٌ  ۗ ثُمَّ مَأْوٰىهُمْ جَهَنَّمُ ۗوَبِئْسَ الْمِهَادُ ;"matā'ung qalīl, ṡumma ma`wāhum jahannam, wa bi`sal-mihād";"ma tā 'ung qa līl , ṡum ma ma` wā hum ja han nam , wa bi` sal mi hād"
4;28;يُرِيْدُ اللّٰهُ اَنْ يُّخَفِّفَ عَنْكُمْ ۚ وَخُلِقَ الْاِنْسَانُ ضَعِيْفًا ;"yurīdullāhu ay yukhaffifa 'angkum, wa khuliqal-insānu ḍa'īfā";"yu rī dull llā hu ay yu khaf fi fa 'ang kum , wa khu li qal in sā nu ḍa 'ī fā"
4;41;فَكَيْفَ اِذَا جِئْنَا مِنْ كُلِّ اُمَّةٍۢ بِشَهِيْدٍ وَّجِئْنَا بِكَ عَلٰى هٰٓؤُلَاۤءِ شَهِيْدًاۗ;fa kaifa iżā ji`nā ming kulli ummatim bisyahīdiw wa ji`nā bika 'alā hā`ulā`i syahīdā;fa kai fa i żā ji` nā ming kul li um ma tim bi sya hī diw wa ji` nā bi ka 'a lā hā `u lā `i sya hī dā
4;45;وَاللّٰهُ اَعْلَمُ بِاَعْدَاۤىِٕكُمْ ۗوَكَفٰى بِاللّٰهِ وَلِيًّا ۙوَّكَفٰى بِاللّٰهِ نَصِيْرًا ;"wallāhu a'lamu bi`a'dā`ikum, wa kafā billāhi waliyyaw wa kafā billāhi naṣīrā";"wall llā hu a' la mu bi `a' dā `i kum , wa ka fā bil lā hi wa liy yaw wa ka fā bil lā hi na ṣī rā"
4;50;اُنْظُرْ كَيْفَ يَفْتَرُوْنَ عَلَى اللّٰهِ الْكَذِبَۗ  وَكَفٰى بِهٖٓ اِثْمًا مُّبِيْنًا ࣖ ;"unẓur kaifa yaftarụna 'alallāhil-każib, wa kafā bihī iṡmam mubīnā";"un ẓur kai fa yaf ta rụ na 'a lall llā hil ka żib , wa ka fā bi hī iṡ mam mu bī nā"
4;52;اُولٰۤىِٕكَ الَّذِيْنَ لَعَنَهُمُ اللّٰهُ ۗوَمَنْ يَّلْعَنِ اللّٰهُ فَلَنْ تَجِدَ لَهٗ نَصِيْرًا ;"ulā`ikallażīna la'anahumullāh, wa may yal'anillāhu fa lan tajida lahụ naṣīrā";"u lā `i kal la żī na la 'a na hu mull llāh , wa may yal 'a nil lā hu fa lan ta ji da la hụ na ṣī rā"
4;53;اَمْ لَهُمْ نَصِيْبٌ مِّنَ الْمُلْكِ فَاِذًا لَّا يُؤْتُوْنَ النَّاسَ نَقِيْرًاۙ;am lahum naṣībum minal-mulki fa iżal lā yu`tụnan-nāsa naqīrā;am la hum na ṣī bum mi nal mul ki fa i żal lā yu` tụ nan nā sa na qī rā
4;55;فَمِنْهُمْ مَّنْ اٰمَنَ بِهٖ وَمِنْهُمْ مَّنْ صَدَّ عَنْهُ ۗ وَكَفٰى بِجَهَنَّمَ سَعِيْرًا;"fa min-hum man āmana bihī wa min-hum man ṣadda 'an-h, wa kafā bijahannama sa'īrā";"fa min hum man ā ma na bi hī wa min hum man ṣad da 'an h , wa ka fā bi ja han na ma sa 'ī rā"
4;67;وَّاِذًا لَّاٰ تَيْنٰهُمْ مِّنْ لَّدُنَّآ اَجْرًا عَظِيْمًاۙ;wa iżal la`ātaināhum mil ladunnā ajran 'aẓīmā;wa i żal la `ā tai nā hum mil la dun nā aj ran 'a ẓī mā
4;68;وَّلَهَدَيْنٰهُمْ صِرَاطًا مُّسْتَقِيْمًا ;wa lahadaināhum ṣirāṭam mustaqīmā;wa la ha dai nā hum ṣi rā ṭam mus ta qī mā
4;70;ذٰلِكَ الْفَضْلُ مِنَ اللّٰهِ ۗوَكَفٰى بِاللّٰهِ عَلِيْمًا ࣖ;"żālikal-faḍlu minallāh, wa kafā billāhi 'alīmā";"żā li kal faḍ lu mi nall llāh , wa ka fā bil lā hi 'a lī mā"
4;71;يٰٓاَيُّهَا الَّذِيْنَ اٰمَنُوْا خُذُوْا حِذْرَكُمْ فَانْفِرُوْا ثُبَاتٍ اَوِ انْفِرُوْا جَمِيْعًا ;yā ayyuhallażīna āmanụ khużụ ḥiżrakum fanfirụ ṡubātin awinfirụ jamī'ā;yā ay yu hal la żī na ā ma nụ khu żụ ḥiż ra kum fan fi rụ ṡu bā tin a win fi rụ ja mī 'ā
4;96;دَرَجٰتٍ مِّنْهُ وَمَغْفِرَةً وَّرَحْمَةً ۗوَكَانَ اللّٰهُ غَفُوْرًا رَّحِيْمًا ࣖ ;"darajātim min-hu wa magfirataw wa raḥmah, wa kānallāhu gafụrar raḥīmā";"da ra jā tim min hu wa mag fi ra taw wa raḥ mah , wa kā nall llā hu ga fụ rar ra ḥī mā"
4;99;فَاُولٰۤىِٕكَ عَسَى اللّٰهُ اَنْ يَّعْفُوَ عَنْهُمْ ۗ وَكَانَ اللّٰهُ عَفُوًّا غَفُوْرًا ;"fa ulā`ika 'asallāhu ay ya'fuwa 'an-hum, wa kānallāhu 'afuwwan gafụrā";"fa u lā `i ka 'a sall llā hu ay ya' fu wa 'an hum , wa kā nall llā hu 'a fuw wan ga fụ rā"
4;106;وَّاسْتَغْفِرِ اللّٰهَ ۗاِنَّ اللّٰهَ كَانَ غَفُوْرًا رَّحِيْمًاۚ ;"wastagfirillāh, innallāha kāna gafụrar raḥīmā";"was tag fi ril lāh , in nall llā ha kā na ga fụ rar ra ḥī mā"
4;111;وَمَنْ يَّكْسِبْ اِثْمًا فَاِنَّمَا يَكْسِبُهٗ عَلٰى نَفْسِهٖ ۗ وَكَانَ اللّٰهُ عَلِيْمًا حَكِيْمًا ;"wa may yaksib iṡman fa innamā yaksibuhụ 'alā nafsih, wa kānallāhu 'alīman ḥakīmā";"wa may yak sib iṡ man fa in na mā yak si bu hụ 'a lā naf sih , wa kā nall llā hu 'a lī man ḥa kī mā"
4;117;اِنْ يَّدْعُوْنَ مِنْ دُوْنِهٖٓ اِلَّآ اِنَاثًاۚ وَاِنْ يَّدْعُوْنَ اِلَّا شَيْطٰنًا مَّرِيْدًاۙ;"iy yad'ụna min dụnihī illā ināṡā, wa iy yad'ụna illā syaiṭānam marīdā";"iy yad 'ụ na min dụ ni hī il lā i nā ṡā , wa iy yad 'ụ na il lā syai ṭā nam ma rī dā"
4;118;لَّعَنَهُ اللّٰهُ ۘ وَقَالَ لَاَتَّخِذَنَّ مِنْ عِبَادِكَ نَصِيْبًا مَّفْرُوْضًاۙ;"la'anahullāh, wa qāla la`attakhiżanna min 'ibādika naṣībam mafrụḍā";"la 'a na hull llāh , wa qā la la `at ta khi żan na min 'i bā di ka na ṣī bam maf rụ ḍā"
4;120;يَعِدُهُمْ وَيُمَنِّيْهِمْۗ وَمَا يَعِدُهُمُ الشَّيْطٰنُ اِلَّا غُرُوْرًا ;"ya'iduhum wa yumannīhim, wa mā ya'iduhumusy-syaiṭānu illā gurụrā";"ya 'i du hum wa yu man nī him , wa mā ya 'i du hu musy syai ṭā nu il lā gu rụ rā"
4;121;اُولٰۤىِٕكَ مَأْوٰىهُمْ جَهَنَّمُۖ وَلَا يَجِدُوْنَ عَنْهَا مَحِيْصًا ;ulā`ika ma`wāhum jahannamu wa lā yajidụna 'an-hā mahīṣā;u lā `i ka ma` wā hum ja han na mu wa lā ya ji dụ na 'an hā ma hī ṣā
4;126;وَلِلّٰهِ مَا فِى السَّمٰوٰتِ وَمَا فِى الْاَرْضِۗ وَكَانَ اللّٰهُ بِكُلِّ شَيْءٍ مُّحِيْطًا ࣖ ;"wa lillāhi mā fis-samāwāti wa mā fil-arḍ, wa kānallāhu bikulli syai`im muḥīṭā";"wa lil lā hi mā fis sa mā wā ti wa mā fil arḍ , wa kā nall llā hu bi kul li syai `im mu ḥī ṭā"
4;130;وَاِنْ يَّتَفَرَّقَا يُغْنِ اللّٰهُ كُلًّا مِّنْ سَعَتِهٖۗ وَكَانَ اللّٰهُ وَاسِعًا حَكِيْمًا ;"wa iy yatafarraqā yugnillāhu kullam min sa'atih, wa kānallāhu wāsi'an ḥakīmā";"wa iy ya ta far ra qā yug nil lā hu kul lam min sa 'a tih , wa kā nall llā hu wā si 'an ḥa kī mā"
4;132;وَلِلّٰهِ مَا فِى السَّمٰوٰتِ وَمَا فِى الْاَرْضِ ۗوَكَفٰى بِاللّٰهِ وَكِيْلًا ;"wa lillāhi mā fis-samāwāti wa mā fil-arḍ, wa kafā billāhi wakīlā";"wa lil lā hi mā fis sa mā wā ti wa mā fil arḍ , wa ka fā bil lā hi wa kī lā"
4;138;بَشِّرِ الْمُنٰفِقِيْنَ بِاَنَّ لَهُمْ عَذَابًا اَلِيْمًاۙ;basysyiril-munāfiqīna bi`anna lahum 'ażāban alīmā;basy syi ril mu nā fi qī na bi `an na la hum 'a żā ban a lī mā
4;145;اِنَّ الْمُنٰفِقِيْنَ فِى الدَّرْكِ الْاَسْفَلِ مِنَ النَّارِۚ وَلَنْ تَجِدَ لَهُمْ نَصِيْرًاۙ;"innal-munāfiqīna fid-darkil-asfali minan-nār, wa lan tajida lahum naṣīrā";"in nal mu nā fi qī na fid dar kil as fa li mi nan nār , wa lan ta ji da la hum na ṣī rā"
4;151;اُولٰۤىِٕكَ هُمُ الْكٰفِرُوْنَ حَقًّا ۚوَاَعْتَدْنَا لِلْكٰفِرِيْنَ عَذَابًا مُّهِيْنًا;"ulā`ika humul-kāfirụna ḥaqqā, wa a'tadnā lil-kāfirīna 'ażābam muhīnā";"u lā `i ka hu mul kā fi rụ na ḥaq qā , wa a' tad nā lil kā fi rī na 'a żā bam mu hī nā"
4;156;وَّبِكُفْرِهِمْ وَقَوْلِهِمْ عَلٰى مَرْيَمَ بُهْتَانًا عَظِيْمًاۙ ;wa bikufrihim wa qaulihim 'alā maryama buhtānan 'aẓīmā;wa bi kuf ri him wa qau li him 'a lā mar ya ma buh tā nan 'a ẓī mā
4;158;بَلْ رَّفَعَهُ اللّٰهُ اِلَيْهِ ۗوَكَانَ اللّٰهُ عَزِيْزًا حَكِيْمًا;"bal rafa'ahullāhu ilaīh, wa kānallāhu 'azīzan ḥakīmā";"bal ra fa 'a hull llā hu i laīh , wa kā nall llā hu 'a zī zan ḥa kī mā"
4;167;اِنَّ الَّذِيْنَ كَفَرُوْا وَصَدُّوْا عَنْ سَبِيْلِ اللّٰهِ قَدْ ضَلُّوْا ضَلٰلًا ۢ بَعِيْدًا;innallażīna kafarụ wa ṣaddụ 'an sabīlillāhi qad ḍallụ ḍalālam ba'īdā;in nal la żī na ka fa rụ wa ṣad dụ 'an sa bī lil lā hi qad ḍal lụ ḍa lā lam ba 'ī dā
4;169;اِلَّا طَرِيْقَ جَهَنَّمَ خٰلِدِيْنَ فِيْهَآ اَبَدًا ۗوَكَانَ ذٰلِكَ عَلَى اللّٰهِ يَسِيْرًا;"illā ṭarīqa jahannama khālidīna fīhā abadā, wa kāna żālika 'alallāhi yasīrā";"il lā ṭa rī qa ja han na ma khā li dī na fī hā a ba dā , wa kā na żā li ka 'a lall llā hi ya sī rā"
5;9;وَعَدَ اللّٰهُ الَّذِيْنَ اٰمَنُوْا وَعَمِلُوا الصّٰلِحٰتِۙ لَهُمْ مَّغْفِرَةٌ وَّاَجْرٌ عَظِيْمٌ;wa'adallāhullażīna āmanụ wa 'amiluṣ-ṣāliḥāti lahum magfiratuw wa ajrun 'aẓīm;wa 'a dall llā hul la żī na ā ma nụ wa 'a mi luṣ ṣā li ḥā ti la hum mag fi ra tuw wa aj run 'a ẓīm
5;10;وَالَّذِيْنَ كَفَرُوْا وَكَذَّبُوْا بِاٰيٰتِنَآ اُولٰۤىِٕكَ اَصْحٰبُ الْجَحِيْمِ;wallażīna kafarụ wa każżabụ bi`āyātinā ulā`ika aṣ-ḥābul-jaḥīm;wal la żī na ka fa rụ wa każ ża bụ bi `ā yā ti nā u lā `i ka aṣ ḥā bul ja ḥīm
5;30;فَطَوَّعَتْ لَهٗ نَفْسُهٗ قَتْلَ اَخِيْهِ فَقَتَلَهٗ فَاَصْبَحَ مِنَ الْخٰسِرِيْنَ ;fa ṭawwa'at lahụ nafsuhụ qatla akhīhi fa qatalahụ fa aṣbaḥa minal-khāsirīn;fa ṭaw wa 'at la hụ naf su hụ qat la a khī hi fa qa ta la hụ fa aṣ ba ḥa mi nal khā si rīn
5;74;اَفَلَا يَتُوْبُوْنَ اِلَى اللّٰهِ وَيَسْتَغْفِرُوْنَهٗۗ وَاللّٰهُ غَفُوْرٌ رَّحِيْمٌ;"a fa lā yatụbụna ilallāhi wa yastagfirụnah, wallāhu gafụrur raḥīm";"a fa lā ya tụ bụ na i lall llā hi wa yas tag fi rụ nah , wall llā hu ga fụ rur ra ḥīm"
5;79;كَانُوْا لَا يَتَنَاهَوْنَ عَنْ مُّنْكَرٍ فَعَلُوْهُۗ  لَبِئْسَ مَا كَانُوْا يَفْعَلُوْنَ;"kānụ lā yatanāhauna 'am mungkarin fa'alụh, labi`sa mā kānụ yaf'alụn";"kā nụ lā ya ta nā hau na 'am mung ka rin fa 'a lụh , la bi` sa mā kā nụ yaf 'a lụn"
5;86;وَالَّذِيْنَ كَفَرُوْا وَكَذَّبُوْا بِاٰيٰتِنَآ اُولٰۤىِٕكَ اَصْحٰبُ الْجَحِيْمِ ࣖ;wallażīna kafarụ wa każżabụ bi`āyātinā ulā`ika aṣ-ḥābul-jaḥīm;wal la żī na ka fa rụ wa każ ża bụ bi `ā yā ti nā u lā `i ka aṣ ḥā bul ja ḥīm
5;98;اِعْلَمُوْٓا اَنَّ اللّٰهَ شَدِيْدُ الْعِقَابِۙ وَاَنَّ اللّٰهَ غَفُوْرٌ رَّحِيْمٌۗ ;i'lamū annallāha syadīdul-'iqābi wa annallāha gafụrur raḥīm;i' la mū an nall llā ha sya dī dul 'i qā bi wa an nall llā ha ga fụ rur ra ḥīm
5;99;مَا عَلَى الرَّسُوْلِ اِلَّا الْبَلٰغُ ۗوَاللّٰهُ يَعْلَمُ مَا تُبْدُوْنَ وَمَا تَكْتُمُوْنَ ;"mā 'alar-rasụli illal-balāg, wallāhu ya'lamu mā tubdụna wa mā taktumụn";"mā 'a lar ra sụ li il lal ba lāg , wall llā hu ya' la mu mā tub dụ na wa mā tak tu mụn"
5;102;قَدْ سَاَلَهَا قَوْمٌ مِّنْ قَبْلِكُمْ ثُمَّ اَصْبَحُوْا بِهَا كٰفِرِيْنَ ;qad sa`alahā qaumum ming qablikum ṡumma aṣbaḥụ bihā kāfirīn;qad sa `a la hā qau mum ming qab li kum ṡum ma aṣ ba ḥụ bi hā kā fi rīn
5;120;لِلّٰهِ مُلْكُ السَّمٰوٰتِ وَالْاَرْضِ وَمَا فِيْهِنَّ ۗوَهُوَ عَلٰى كُلِّ شَيْءٍ قَدِيْرٌ ࣖ ;"lillāhi mulkus-samāwāti wal-arḍi wa mā fīhinn, wa huwa 'alā kulli syai`ing qadīr";"lil lā hi mul kus sa mā wā ti wal ar ḍi wa mā fī hinn , wa hu wa 'a lā kul li syai `ing qa dīr"
6;4;وَمَا تَأْتِيْهِمْ مِّنْ اٰيَةٍ مِّنْ اٰيٰتِ رَبِّهِمْ اِلَّا كَانُوْا عَنْهَا مُعْرِضِيْنَ ;wa mā ta`tīhim min āyatim min āyāti rabbihim illā kānụ 'an-hā mu'riḍīn;wa mā ta` tī him min ā ya tim min ā yā ti rab bi him il lā kā nụ 'an hā mu' ri ḍīn
6;9;وَلَوْ جَعَلْنٰهُ مَلَكًا لَّجَعَلْنٰهُ رَجُلًا وَّلَلَبَسْنَا عَلَيْهِمْ مَّا يَلْبِسُوْنَ ;walau ja'alnāhu malakal laja'alnāhu rajulaw wa lalabasnā 'alaihim mā yalbisụn;wa lau ja 'al nā hu ma la kal la ja 'al nā hu ra ju law wa la la bas nā 'a lai him mā yal bi sụn
6;11;قُلْ سِيْرُوْا فِى الْاَرْضِ ثُمَّ انْظُرُوْا كَيْفَ كَانَ عَاقِبَةُ الْمُكَذِّبِيْنَ ;qul sīrụ fil-arḍi ṡummanẓurụ kaifa kāna 'āqibatul-mukażżibīn;qul sī rụ fil ar ḍi ṡum man ẓu rụ kai fa kā na 'ā qi ba tul mu każ żi bīn
6;13;۞ وَلَهٗ مَا سَكَنَ فِى الَّيْلِ وَالنَّهَارِ ۗوَهُوَ السَّمِيْعُ الْعَلِيْمُ ;"wa lahụ mā sakana fil-laili wan-nahār, wa huwas-samī'ul-'alīm";"wa la hụ mā sa ka na fil lai li wan na hār , wa hu was sa mī 'ul 'a līm"
6;15;قُلْ اِنِّيْٓ اَخَافُ اِنْ عَصَيْتُ رَبِّيْ عَذَابَ يَوْمٍ عَظِيْمٍ ;qul innī akhāfu in 'aṣaitu rabbī 'ażāba yaumin 'aẓīm;qul in nī a khā fu in 'a ṣai tu rab bī 'a żā ba yau min 'a ẓīm
6;16;مَنْ يُّصْرَفْ عَنْهُ يَوْمَىِٕذٍ فَقَدْ رَحِمَهٗ ۗوَذٰلِكَ الْفَوْزُ الْمُبِيْنُ;"may yuṣraf 'an-hu yauma`iżin fa qad raḥimah, wa żālikal-fauzul-mubīn";"may yuṣ raf 'an hu yau ma `i żin fa qad ra ḥi mah , wa żā li kal fau zul mu bīn"
6;18;وَهُوَ الْقَاهِرُ فَوْقَ عِبَادِهٖۗ وَهُوَ الْحَكِيْمُ الْخَبِيْرُ ;"wa huwal-qāhiru fauqa 'ibādih, wa huwal-ḥakīmul-khabīr";"wa hu wal qā hi ru fau qa 'i bā dih , wa hu wal ḥa kī mul kha bīr"
6;23;ثُمَّ لَمْ تَكُنْ فِتْنَتُهُمْ اِلَّآ اَنْ قَالُوْا وَاللّٰهِ رَبِّنَا مَا كُنَّا مُشْرِكِيْنَ ;ṡumma lam takun fitnatuhum illā ang qālụ wallāhi rabbinā mā kunnā musyrikīn;ṡum ma lam ta kun fit na tu hum il lā ang qā lụ wall llā hi rab bi nā mā kun nā musy ri kīn
6;24;اُنْظُرْ كَيْفَ كَذَبُوْا عَلٰٓى اَنْفُسِهِمْ وَضَلَّ عَنْهُمْ مَّا كَانُوْا يَفْتَرُوْنَ ;unẓur kaifa każabụ 'alā anfusihim wa ḍalla 'an-hum mā kānụ yaftarụn;un ẓur kai fa ka ża bụ 'a lā an fu si him wa ḍal la 'an hum mā kā nụ yaf ta rụn
6;29;وَقَالُوْٓا اِنْ هِيَ اِلَّا حَيَاتُنَا الدُّنْيَا وَمَا نَحْنُ بِمَبْعُوْثِيْنَ ;wa qālū in hiya illā ḥayātunad-dun-yā wa mā naḥnu bimab'ụṡīn;wa qā lū in hi ya il lā ḥa yā tu nad dun yā wa mā naḥ nu bi mab 'ụ ṡīn
6;45;فَقُطِعَ دَابِرُ الْقَوْمِ الَّذِيْنَ ظَلَمُوْاۗ وَالْحَمْدُ لِلّٰهِ رَبِّ الْعٰلَمِيْنَ ;"fa quṭi'a dābirul-qaumillażīna ẓalamụ, wal-ḥamdu lillāhi rabbil-'ālamīn";"fa qu ṭi 'a dā bi rul qau mil la żī na ẓa la mụ , wal ḥam du lil lā hi rab bil 'ā la mīn"
6;49;وَالَّذِيْنَ كَذَّبُوْا بِاٰيٰتِنَا يَمَسُّهُمُ الْعَذَابُ بِمَا كَانُوْا يَفْسُقُوْنَ ;wallażīna każżabụ bi`āyātinā yamassuhumul-'ażābu bimā kānụ yafsuqụn;wal la żī na każ ża bụ bi `ā yā ti nā ya mas su hu mul 'a żā bu bi mā kā nụ yaf su qụn
