Sura;Aya;Bagian;Arabic;Transliteration
8;75;1;وَالَّذِيْنَ اٰمَنُوْا مِنْۢ بَعْدُ وَهَاجَرُوْا وَجَاهَدُوْا مَعَكُمْ;wāllażīna āmanū min ba'du wahājarū wajāhadū ma'akum
8;75;2;فَاُولٰۤىِٕكَ مِنْكُمْۗ وَاُولُوا الْاَرْحَامِ بَعْضُهُمْ اَوْلٰى بِبَعْضٍ;fāūlā ika minkum wāūlūlarḥāmi ba'ḍuhum awlā biba'ḍin
8;75;3;فِيْ كِتٰبِ اللّٰهِ ۗاِنَّ اللّٰهَ بِكُلِّ شَيْءٍ عَلِيْمٌ ࣖ;fī kitābillāhi innallāha bikulli syay`in 'alīmun 
9;1;1;بَرَاۤءَةٌ مِّنَ اللّٰهِ وَرَسُوْلِهٖٓ اِلَى الَّذِيْنَ عَاهَدْتُّمْ مِّنَ الْمُشْرِكِيْنَۗ;barā`atum minallāhi wa rasụlihī ilallażīna 'āhattum minal-musyrikīn
9;2;1;فَسِيْحُوْا فِى الْاَرْضِ اَرْبَعَةَ اَشْهُرٍ وَّاعْلَمُوْٓا اَنَّكُمْ;fasīḥū filarḍi arba'ata asyhurin wā'lamū annakum
9;2;2;غَيْرُ مُعْجِزِى اللّٰهِ ۙوَاَنَّ اللّٰهَ مُخْزِى الْكٰفِرِيْنَ;gayru mu'jizillāhi wā annallāha mukhzilkāfirīna
9;3;1;وَاَذَانٌ مِّنَ اللّٰهِ وَرَسُوْلِهٖٓ اِلَى النَّاسِ يَوْمَ الْحَجِّ الْاَكْبَرِ;wā ażānun minallāhi warasūlih ilán-nāsi yawmalḥajjilakbari
9;3;2;اَنَّ اللّٰهَ بَرِيْۤءٌ مِّنَ الْمُشْرِكِيْنَ ەۙ وَرَسُوْلُهٗ ۗفَاِنْ تُبْتُمْ;anallāha barī `un minalmusyrikīna warasūluh fāin tubtum
9;3;3;فَهُوَ خَيْرٌ لَّكُمْۚ وَاِنْ تَوَلَّيْتُمْ فَاعْلَمُوْٓا اَنَّكُمْ غَيْرُ مُعْجِزِى;fahuwa khayrun lakum wāin tawallaytum fā'lamū annakum gayru mu'jizi
9;3;4;اللّٰهِ ۗوَبَشِّرِ الَّذِيْنَ كَفَرُوْا بِعَذَابٍ اَلِيْمٍۙ;l-lāhi wabasysyirillażīna kafarū bi'ażābin alīmin 
9;4;1;اِلَّا الَّذِيْنَ عَاهَدْتُّمْ مِّنَ الْمُشْرِكِيْنَ ثُمَّ لَمْ يَنْقُصُوْكُمْ;ilāllażīna 'āhadttum minalmusyrikīna ṡumma lam yanquṣūkum
9;4;2;شَيْـًٔا وَّلَمْ يُظَاهِرُوْا عَلَيْكُمْ اَحَدًا فَاَتِمُّوْٓا اِلَيْهِمْ;syay an walam yuẓāhirū 'alaykum aḥadan fā atimmū ilayhim
9;4;3;عَهْدَهُمْ اِلٰى مُدَّتِهِمْۗ اِنَّ اللّٰهَ يُحِبُّ الْمُتَّقِيْنَ;'ahdahum ilā muddatihim innallāha yuḥibbulmuttaqīna
9;5;1;فَاِذَا انْسَلَخَ الْاَشْهُرُ الْحُرُمُ فَاقْتُلُوا الْمُشْرِكِيْنَ;fāiżān-salakhalasyhurulḥurumu fāqtulūlmusyrikīna
9;5;2;حَيْثُ وَجَدْتُّمُوْهُمْ وَخُذُوْهُمْ وَاحْصُرُوْهُمْ وَاقْعُدُوْا;ḥayṡu wajadttumūhum wakhużūhum wāḥṣurūhum wāq'udū
9;5;3;لَهُمْ كُلَّ مَرْصَدٍۚ فَاِنْ تَابُوْا وَاَقَامُوا الصَّلٰوةَ وَاٰتَوُا;lahum kulla marṣadin fāin tābū wā aqāmūṣ-ṣalāwta wāātawu
9;5;4;الزَّكٰوةَ فَخَلُّوْا سَبِيْلَهُمْۗ اِنَّ اللّٰهَ غَفُوْرٌ رَّحِيْمٌ;z-zakāwta fakhallū sabīlahum innallāha gafūrun raḥīmun
9;6;1;وَاِنْ اَحَدٌ مِّنَ الْمُشْرِكِيْنَ اسْتَجَارَكَ فَاَجِرْهُ حَتّٰى يَسْمَعَ كَلٰمَ;wāin aḥadun minalmusyrikīnas-tajāraka fā ajirhu ḥattā yasma'a kalāma
9;6;2;اللّٰهِ ثُمَّ اَبْلِغْهُ مَأْمَنَهٗ ۗذٰلِكَ بِاَنَّهُمْ قَوْمٌ لَّا يَعْلَمُوْنَ ࣖ;l-lāhi ṡumma ablighu ma`manah żālika biannahum qawmun lā ya'lamūna 
9;7;1;كَيْفَ يَكُوْنُ لِلْمُشْرِكِيْنَ عَهْدٌ عِنْدَ اللّٰهِ وَعِنْدَ رَسُوْلِهٖٓ;kayfa yakūnu lilmusyrikīna 'ahdun 'indallāhi wa'inda rasūlih 
9;7;2;اِلَّا الَّذِيْنَ عَاهَدْتُّمْ عِنْدَ الْمَسْجِدِ الْحَرَامِۚ فَمَا اسْتَقَامُوْا;ilāllażīna 'āhadttum 'indalmasjidilḥarāmi famās-taqāmū
9;7;3;لَكُمْ فَاسْتَقِيْمُوْا لَهُمْ ۗاِنَّ اللّٰهَ يُحِبُّ الْمُتَّقِيْنَ;lakum fāstaqīmū lahum innallāha yuḥibbulmuttaqīna
9;8;1;كَيْفَ وَاِنْ يَّظْهَرُوْا عَلَيْكُمْ لَا يَرْقُبُوْا فِيْكُمْ اِلًّا وَّلَا ذِمَّةً ۗيُرْضُوْنَكُمْ;kayfa wāin yaẓharū 'alaykum lā yarqubū fīkum illaan walā żimmatan yurḍūnakum
9;8;2;بِاَفْوَاهِهِمْ وَتَأْبٰى قُلُوْبُهُمْۚ وَاَكْثَرُهُمْ فٰسِقُوْنَۚ;biafwāhihim wata`bā qulūbuhum wā akṡaruhum fāsiqūna 
9;9;1;اِشْتَرَوْا بِاٰيٰتِ اللّٰهِ ثَمَنًا قَلِيْلًا فَصَدُّوْا;isytaraw biāyātillāhi ṡamanan qalīlan faṣaddū
9;9;2;عَنْ سَبِيْلِهٖۗ اِنَّهُمْ سَاۤءَ مَاكَانُوْا يَعْمَلُوْنَ;'an sabīlih innahum sā `a mākānū ya'malūna
9;10;1;لَا يَرْقُبُوْنَ فِيْ مُؤْمِنٍ اِلًّا وَّلَا ذِمَّةً ۗوَاُولٰۤىِٕكَ هُمُ الْمُعْتَدُوْنَ;lā yarqubụna fī mu`minin illaw wa lā żimmah, wa ulā`ika humul-mu'tadụn
9;11;1;فَاِنْ تَابُوْا وَاَقَامُوا الصَّلٰوةَ وَاٰتَوُا الزَّكٰوةَ فَاِخْوَانُكُمْ;fāin tābū wā aqāmūṣ-ṣalāwta wāātawuz-zakāwta fāikhwānukum
9;11;2;فِى الدِّيْنِ ۗوَنُفَصِّلُ الْاٰيٰتِ لِقَوْمٍ يَّعْلَمُوْنَ;fid-dīni wanufaṣṣilulāyāti liqawmin ya'lamūna
9;12;1;وَاِنْ نَّكَثُوْٓا اَيْمَانَهُمْ مِّنْۢ بَعْدِ عَهْدِهِمْ وَطَعَنُوْا;wāin nakaṡū aymānahum min ba'di 'ahdihim waṭa'anū
9;12;2;فِيْ دِيْنِكُمْ فَقَاتِلُوْٓا اَىِٕمَّةَ الْكُفْرِۙ اِنَّهُمْ;fī dīnikum faqātilū á immatalkufri innahum
9;12;3;لَآ اَيْمَانَ لَهُمْ لَعَلَّهُمْ يَنْتَهُوْنَ;lā aymāna lahum la'allahum yantahūna
9;13;1;اَلَا تُقَاتِلُوْنَ قَوْمًا نَّكَثُوْٓا اَيْمَانَهُمْ وَهَمُّوْا بِاِخْرَاجِ;alā tuqātilūna qawman nakaṡū aymānahum wahammū biikhrāji
9;13;2;الرَّسُوْلِ وَهُمْ بَدَءُوْكُمْ اَوَّلَ مَرَّةٍۗ اَتَخْشَوْنَهُمْ ۚفَاللّٰهُ;r-rasūli wahum bada`ūkum awwala marratin atakhsyawnahum fāllāhu
9;13;3;اَحَقُّ اَنْ تَخْشَوْهُ اِنْ كُنْتُمْ مُّؤْمِنِيْنَ;aḥaqqu an takhsyawhu in kuntum mu`minīna
9;14;1;قَاتِلُوْهُمْ يُعَذِّبْهُمُ اللّٰهُ بِاَيْدِيْكُمْ وَيُخْزِهِمْ;qātilūhum yu'ażżibhumullāhu biaydīkum wayukhzihim
9;14;2;وَيَنْصُرْكُمْ عَلَيْهِمْ وَيَشْفِ صُدُوْرَ قَوْمٍ مُّؤْمِنِيْنَۙ;wayanṣurkum 'alayhim wayasyfi ṣudūra qawmin mu`minīna 
9;15;1;وَيُذْهِبْ غَيْظَ قُلُوْبِهِمْۗ وَيَتُوْبُ اللّٰهُ عَلٰى مَنْ يَّشَاۤءُۗ وَاللّٰهُ عَلِيْمٌ حَكِيْمٌ;wa yuż-hib gaiẓa qulụbihim, wa yatụbullāhu 'alā may yasyā`, wallāhu 'alīmun ḥakīm
9;16;1;اَمْ حَسِبْتُمْ اَنْ تُتْرَكُوْا وَلَمَّا يَعْلَمِ اللّٰهُ الَّذِيْنَ جَاهَدُوْا;am ḥasibtum an tutrakū walammā ya'lamillāhullażīna jāhadū
9;16;2;مِنْكُمْ وَلَمْ يَتَّخِذُوْا مِنْ دُوْنِ اللّٰهِ وَلَا رَسُوْلِهٖ وَلَا الْمُؤْمِنِيْنَ;minkum walam yattakhiżū min dūnillāhi walā rasūlih walālmu`minīna
9;16;3;وَلِيْجَةً ۗوَاللّٰهُ خَبِيْرٌۢ بِمَا تَعْمَلُوْنَ ࣖ;walījatan wāllāhu khabīrun bimā ta'malūna 
9;17;1;مَا كَانَ لِلْمُشْرِكِيْنَ اَنْ يَّعْمُرُوْا مَسٰجِدَ اللّٰهِ شٰهِدِيْنَ عَلٰٓى اَنْفُسِهِمْ;mā kāna lilmusyrikīna an ya'murū masājidallāhi syāhidīna 'alā anfusihim
9;17;2;بِالْكُفْرِۗ اُولٰۤىِٕكَ حَبِطَتْ اَعْمَالُهُمْۚ وَ فِى النَّارِ هُمْ خٰلِدُوْنَ;bilkufri ūlā ika ḥabiṭat a'māluhum wa fin-nāri hum khālidūna
9;18;1;اِنَّمَا يَعْمُرُ مَسٰجِدَ اللّٰهِ مَنْ اٰمَنَ بِاللّٰهِ وَالْيَوْمِ الْاٰخِرِ;inamā ya'muru masājidallāhi man āmana billāhi wālyawmilākhiri
9;18;2;وَاَقَامَ الصَّلٰوةَ وَاٰتَى الزَّكٰوةَ وَلَمْ يَخْشَ اِلَّا اللّٰهَ ۗفَعَسٰٓى;wā aqāmaṣ-ṣalāwta wāātáz-zakāwta walam yakhsya illāllāha fa'asā 
9;18;3;اُولٰۤىِٕكَ اَنْ يَّكُوْنُوْا مِنَ الْمُهْتَدِيْنَ;ūlā ika an yakūnū minalmuhtadīna
9;19;1;۞ اَجَعَلْتُمْ سِقَايَةَ الْحَاۤجِّ وَعِمَارَةَ الْمَسْجِدِ الْحَرَامِ كَمَنْ; aja'altum siqāyatalḥā jji wa'imāratalmasjidilḥarāmi kaman
9;19;2;اٰمَنَ بِاللّٰهِ وَالْيَوْمِ الْاٰخِرِ وَجَاهَدَ فِيْ سَبِيْلِ اللّٰهِ ۗ لَا;āmana billāhi wālyawmilākhiri wajāhada fī sabīlillāhi lā
9;19;3;يَسْتَوٗنَ عِنْدَ اللّٰهِ ۗوَاللّٰهُ لَا يَهْدِى الْقَوْمَ الظّٰلِمِيْنَۘ;yastaw na 'indallāhi wāllāhu lā yahdilqawmaẓ-ẓālimīna 
9;20;1;اَلَّذِيْنَ اٰمَنُوْا وَهَاجَرُوْا وَجَاهَدُوْا فِيْ سَبِيْلِ اللّٰهِ بِاَمْوَالِهِمْ;alażīna āmanū wahājarū wajāhadū fī sabīlillāhi biamwālihim
9;20;2;وَاَنْفُسِهِمْۙ اَعْظَمُ دَرَجَةً عِنْدَ اللّٰهِ ۗوَاُولٰۤىِٕكَ هُمُ الْفَاۤىِٕزُوْنَ;wā anfusihim a'ẓamu darajatan 'indallāhi wāūlā ika humulfā izūna
9;21;1;يُبَشِّرُهُمْ رَبُّهُمْ بِرَحْمَةٍ مِّنْهُ وَرِضْوَانٍ وَّجَنّٰتٍ لَّهُمْ فِيْهَا نَعِيْمٌ مُّقِيْمٌۙ;yubasysyiruhum rabbuhum biraḥmatim min-hu wa riḍwāniw wa jannātil lahum fīhā na'īmum muqīm
9;22;1;خٰلِدِيْنَ فِيْهَآ اَبَدًا ۗاِنَّ اللّٰهَ عِنْدَهٗٓ اَجْرٌ عَظِيْمٌ;khālidīna fīhā abadā, innallāha 'indahū ajrun 'aẓīm
9;23;1;يٰٓاَيُّهَا الَّذِيْنَ اٰمَنُوْا لَا تَتَّخِذُوْٓا اٰبَاۤءَكُمْ وَاِخْوَانَكُمْ;yā ayyuhāllażīna āmanū lā tattakhiżū ābā `akum wāikhwānakum
9;23;2;اَوْلِيَاۤءَ اِنِ اسْتَحَبُّوا الْكُفْرَ عَلَى الْاِيْمَانِۗ وَمَنْ يَّتَوَلَّهُمْ;awliyā `a inis-taḥabbūlkufra 'alálīmāni waman yatawallahum
9;23;3;مِّنْكُمْ فَاُولٰۤىِٕكَ هُمُ الظّٰلِمُوْنَ;minkum fāūlā ika humuẓ-ẓālimūna
9;24;1;قُلْ اِنْ كَانَ اٰبَاۤؤُكُمْ وَاَبْنَاۤؤُكُمْ وَاِخْوَانُكُمْ وَاَزْوَاجُكُمْ وَعَشِيْرَتُكُمْ;qul in kāna ābā `ukum wā abnā `ukum wāikhwānukum wā azwājukum wa'asyīratukum
9;24;2;وَاَمْوَالُ ِۨاقْتَرَفْتُمُوْهَا وَتِجَارَةٌ تَخْشَوْنَ كَسَادَهَا وَمَسٰكِنُ تَرْضَوْنَهَآ;wā amwālu iqtaraftumūhā watijāratun takhsyawna kasādahā wamasākinu tarḍawnahā 
9;24;3;اَحَبَّ اِلَيْكُمْ مِّنَ اللّٰهِ وَرَسُوْلِهٖ وَجِهَادٍ فِيْ سَبِيْلِهٖ فَتَرَبَّصُوْا حَتّٰى;aḥabba ilaykum minallāhi warasūlih wajihādin fī sabīlih fatarabbaṣū ḥattā
9;24;4;يَأْتِيَ اللّٰهُ بِاَمْرِهٖۗ وَاللّٰهُ لَا يَهْدِى الْقَوْمَ الْفٰسِقِيْنَ ࣖ;ya`tiyallāhu biamrih wāllāhu lā yahdilqawmalfāsiqīna 
9;25;1;لَقَدْ نَصَرَكُمُ اللّٰهُ فِيْ مَوَاطِنَ كَثِيْرَةٍۙ وَّيَوْمَ حُنَيْنٍۙ;laqad naṣarakumullāhu fī mawāṭina kaṡīratin wayawma ḥunaynin 
9;25;2;اِذْ اَعْجَبَتْكُمْ كَثْرَتُكُمْ فَلَمْ تُغْنِ عَنْكُمْ شَيْـًٔا وَّضَاقَتْ;iż a'jabatkum kaṡratukum falam tugni 'ankum syay an waḍāqat
9;25;3;عَلَيْكُمُ الْاَرْضُ بِمَا رَحُبَتْ ثُمَّ وَلَّيْتُمْ مُّدْبِرِيْنَۚ;'alaykumularḍu bimā raḥubat ṡumma wallaytum mudbirīna 
9;26;1;ثُمَّ اَنْزَلَ اللّٰهُ سَكِيْنَتَهٗ عَلٰى رَسُوْلِهٖ وَعَلَى الْمُؤْمِنِيْنَ وَاَنْزَلَ جُنُوْدًا;ṡumma anzalallāhu sakīnatah 'alā rasūlih wa'alálmu`minīna wā anzala junūdan
9;26;2;لَّمْ تَرَوْهَا وَعَذَّبَ الَّذِيْنَ كَفَرُوْاۗ وَذٰلِكَ جَزَاۤءُ الْكٰفِرِيْنَ;lam tarawhā wa'ażżaballażīna kafarū ważālika jazā `ulkāfirīna
9;27;1;ثُمَّ يَتُوْبُ اللّٰهُ مِنْۢ بَعْدِ ذٰلِكَ عَلٰى مَنْ يَّشَاۤءُۗ وَاللّٰهُ غَفُوْرٌ رَّحِيْمٌ;ṡumma yatụbullāhu mim ba'di żālika 'alā may yasyā`, wallāhu gafụrur raḥīm
9;28;1;يٰٓاَيُّهَا الَّذِيْنَ اٰمَنُوْٓا اِنَّمَا الْمُشْرِكُوْنَ نَجَسٌ فَلَا يَقْرَبُوا;yā ayyuhāllażīna āmanū innamālmusyrikūna najasun falā yaqrabū
9;28;2;الْمَسْجِدَ الْحَرَامَ بَعْدَ عَامِهِمْ هٰذَا ۚوَاِنْ خِفْتُمْ عَيْلَةً فَسَوْفَ;l-masjidalḥarāma ba'da 'āmihim hāżā wāin khiftum 'aylatan fasawfa
9;28;3;يُغْنِيْكُمُ اللّٰهُ مِنْ فَضْلِهٖٓ اِنْ شَاۤءَۗ اِنَّ اللّٰهَ عَلِيْمٌ حَكِيْمٌ;yugnīkumullāhu min faḍlih in syā `a innallāha 'alīmun ḥakīmun
9;29;1;قَاتِلُوا الَّذِيْنَ لَا يُؤْمِنُوْنَ بِاللّٰهِ وَلَا بِالْيَوْمِ الْاٰخِرِ وَلَا يُحَرِّمُوْنَ;qātilūllażīna lā yu`minūna billāhi walā bilyawmilākhiri walā yuḥarrimūna
9;29;2;مَا حَرَّمَ اللّٰهُ وَرَسُوْلُهٗ وَلَا يَدِيْنُوْنَ دِيْنَ الْحَقِّ مِنَ الَّذِيْنَ اُوْتُوا;mā ḥarramallāhu warasūluh walā yadīnūna dīnalḥaqqi minallażīna ūtū
9;29;3;الْكِتٰبَ حَتّٰى يُعْطُوا الْجِزْيَةَ عَنْ يَّدٍ وَّهُمْ صَاغِرُوْنَ ࣖ;l-kitāba ḥattā yu'ṭūljizyata 'an yadin wahum ṣāgirūna 
9;30;1;وَقَالَتِ الْيَهُوْدُ عُزَيْرُ ِۨابْنُ اللّٰهِ وَقَالَتِ النَّصٰرَى الْمَسِيْحُ;waqālatilyahūdu 'uzayru ibnullāhi waqālatin-naṣārálmasīḥu
9;30;2;ابْنُ اللّٰهِ ۗذٰلِكَ قَوْلُهُمْ بِاَفْوَاهِهِمْۚ يُضَاهِـُٔوْنَ قَوْلَ الَّذِيْنَ;b-nullāhi żālika qawluhum biafwāhihim yuḍāhi ūna qawlallażīna
9;30;3;كَفَرُوْا مِنْ قَبْلُ ۗقَاتَلَهُمُ اللّٰهُ ۚ اَنّٰى يُؤْفَكُوْنَ;kafarū min qablu qātalahumullāhu annā yu`fakūna
9;31;1;اِتَّخَذُوْٓا اَحْبَارَهُمْ وَرُهْبَانَهُمْ اَرْبَابًا مِّنْ دُوْنِ اللّٰهِ;itakhażū aḥbārahum waruhbānahum arbāban min dūnillāhi
9;31;2;وَالْمَسِيْحَ ابْنَ مَرْيَمَۚ وَمَآ اُمِرُوْٓا اِلَّا لِيَعْبُدُوْٓا اِلٰهًا;wālmasīḥab-na maryama wamā umirū illā liya'budū ilāhan
9;31;3;وَّاحِدًاۚ لَآ اِلٰهَ اِلَّا هُوَۗ سُبْحٰنَهٗ عَمَّا يُشْرِكُوْنَ;wāḥidan lā ilāha illā huwa subḥānah 'ammā yusyrikūna
9;32;1;يُرِيْدُوْنَ اَنْ يُّطْفِـُٔوْا نُوْرَ اللّٰهِ بِاَفْوَاهِهِمْ وَيَأْبَى;yurīdūna an yuṭfi ū nūrallāhi biafwāhihim waya`bá
9;32;2;اللّٰهُ اِلَّآ اَنْ يُّتِمَّ نُوْرَهٗ وَلَوْ كَرِهَ الْكٰفِرُوْنَ;l-lāhu illā an yutimma nūrah walaw karihalkāfirūna
9;33;1;هُوَ الَّذِيْٓ اَرْسَلَ رَسُوْلَهٗ بِالْهُدٰى وَدِيْنِ الْحَقِّ لِيُظْهِرَهٗ;huwallażī arsala rasūlah bilhudā wadīnilḥaqqi liyuẓhirah 
9;33;2;عَلَى الدِّيْنِ كُلِّهٖۙ وَلَوْ كَرِهَ الْمُشْرِكُوْنَ;'alád-dīni kullih walaw karihalmusyrikūna
9;34;1;۞ يٰٓاَيُّهَا الَّذِينَ اٰمَنُوْٓا اِنَّ كَثِيْرًا مِّنَ الْاَحْبَارِ وَالرُّهْبَانِ; yā ayyuhāllażīna āmanū inna kaṡīran minalaḥbāri wārruhbāni
9;34;2;لَيَأْكُلُوْنَ اَمْوَالَ النَّاسِ بِالْبَاطِلِ وَيَصُدُّوْنَ عَنْ سَبِيْلِ;laya`kulūna amwālan-nāsi bilbāṭili wayaṣuddūna 'an sabīli
9;34;3;اللّٰهِ ۗوَالَّذِيْنَ يَكْنِزُوْنَ الذَّهَبَ وَالْفِضَّةَ وَلَا يُنْفِقُوْنَهَا;l-lāhi wāllażīna yaknizūnaż-żahaba wālfiḍḍata walā yunfiqūnahā
9;34;4;فِيْ سَبِيْلِ اللّٰهِ ۙفَبَشِّرْهُمْ بِعَذَابٍ اَلِيْمٍۙ;fī sabīlillāhi fabasysyirhum bi'ażābin alīmin 
9;35;1;يَّوْمَ يُحْمٰى عَلَيْهَا فِيْ نَارِ جَهَنَّمَ فَتُكْوٰى بِهَا;yawma yuḥmā 'alayhā fī nāri jahannama fatukwā bihā
9;35;2;جِبَاهُهُمْ وَجُنُوْبُهُمْ وَظُهُوْرُهُمْۗ هٰذَا مَا كَنَزْتُمْ;jibāhuhum wajunūbuhum waẓuhūruhum hāżā mā kanaztum
9;35;3;لِاَنْفُسِكُمْ فَذُوْقُوْا مَا كُنْتُمْ تَكْنِزُوْنَ;lianfusikum fażūqū mā kuntum taknizūna
9;36;1;اِنَّ عِدَّةَ الشُّهُوْرِ عِنْدَ اللّٰهِ اثْنَا عَشَرَ شَهْرًا فِيْ كِتٰبِ اللّٰهِ يَوْمَ;ina 'iddatasy-syuhūri 'indallāhiṡ-nā 'asyara syahran fī kitābillāhi yawma
